ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global
,variation,3015,,1,,,,"D.T.E. LIQUID BLOOM 2-6-4 1GAL by Sunlight Supply inc. is a quality hydroponics product designed for serious growers. Part of the growing supplies category, this product delivers reliable performance for indoor and hydroponic cultivation.",,,taxable,,1,7,,0,,2.2,4,4,8,,,,39.95,,,Domestic,https://hmoonhydro.com/wp-content/uploads/2026/02/x25mg-liquid-caps-600x600.png.pagespeed.ic_.PKobCB4sTa-1200x1200-1.png,,,HMH-D-T-E-LIQUID-BLOOM-2-6-4-94CC,,,,,,0,,Size,1,,1
,variation,3014,,1,,,,"D.T.E. LIQUID BLOOM 2-6-4 1QT by Sunlight Supply inc. is a quality hydroponics product designed for serious growers. Part of the growing supplies category, this product delivers reliable performance for indoor and hydroponic cultivation.",,,taxable,,1,8,,0,,2.2,4,4,8,,,,16.95,,,Domestic,https://hmoonhydro.com/wp-content/uploads/2026/02/x25mg-liquid-caps-600x600.png.pagespeed.ic_.PKobCB4sTa-1200x1200-1.png,,,HMH-D-T-E-LIQUID-BLOOM-2-6-4-94CC,,,,,,1,,Size,1,,1
,variable,HMH-GREASE-YELLOW-FINISHER-AFF3,GREASE yellow Finisher,1,0,visible,"GREASE yellow Finisher 1 liter by GREASE is a quality hydroponics product designed for serious growers. Part of the growing supplies category, this pr","GREASE yellow Finisher 1 liter by GREASE is a quality hydroponics product designed for serious growers. Part of the growing supplies category, this product delivers reliable performance for indoor and hydroponic cultivation.",,,taxable,,1,,,0,0,,,,,1,,,,nutrients,,,https://hmoonhydro.com/wp-content/uploads/2026/02/a903a390__Atlas-Seed-Grease-Gun-7.jpg,,,,,,,,,0,GREASE,Size,1 | 500,1,1
,variation,3648,,1,,,,"GREASE yellow Finisher 1 liter by GREASE is a quality hydroponics product designed for serious growers. Part of the growing supplies category, this product delivers reliable performance for indoor and hydroponic cultivation.",,,taxable,,1,11,,0,,2.2,4,4,8,,,,200.00,,,Domestic,https://hmoonhydro.com/wp-content/uploads/2026/02/a903a390__Atlas-Seed-Grease-Gun-7.jpg,,,HMH-GREASE-YELLOW-FINISHER-AFF3,,,,,,0,,Size,1,,1
,variation,3621,,1,,,,"GREASE Yellow FINISHER 500 by GREASE is a quality hydroponics product designed for serious growers. Part of the growing supplies category, this product delivers reliable performance for indoor and hydroponic cultivation.",,,taxable,,0,0,,0,,2.2,4,4,8,,,,127.95,,,Domestic,https://hmoonhydro.com/wp-content/uploads/2026/02/a903a390__Atlas-Seed-Grease-Gun-7.jpg,,,HMH-GREASE-YELLOW-FINISHER-AFF3,,,,,,1,,Size,500,,1
,variable,HMH-AIR-STONE-EC47,Air Stone,1,0,visible,Air Stone (FHD) by Nickel City Wholesale Garden Supply is a quality hydroponics product designed for serious growers. Part of the growing supplies cat,"Air Stone (FHD) by Nickel City Wholesale Garden Supply is a quality hydroponics product designed for serious growers. Part of the growing supplies category, this product delivers reliable performance for indoor and hydroponic cultivation.",,,taxable,,1,,,0,0,,,,,1,,,,irrigation,,,,,,,,,,,,0,Nickel City Wholesale Garden Supply,Size,4 | FHD,1,1
,variation,2302,,1,,,,"Air Stone (FHD) by Nickel City Wholesale Garden Supply is a quality hydroponics product designed for serious growers. Part of the growing supplies category, this product delivers reliable performance for indoor and hydroponic cultivation.",,,taxable,,1,2,,0,,1.1,8,6,4,,,,2.88,,,Domestic,,,,HMH-AIR-STONE-EC47,,,,,,0,,Size,FHD,,1
,variation,907,,1,,,,"Air Stone 4 by NGW is a quality hydroponics product designed for serious growers. Part of the growing supplies category, this product delivers reliable performance for indoor and hydroponic cultivation.",,,taxable,,1,68,,0,,1.1,8,6,4,,,,2.30,,,Domestic,,,,HMH-AIR-STONE-EC47,,,,,,1,,Size,4,,1
,variable,HMH-COVERT-TANK-A322,Covert Tank,1,0,visible,Covert Tank 33 by Nickel City Wholesale Garden Supply is a quality hydroponics product designed for serious growers. Part of the growing supplies cate,"Covert Tank 33 by Nickel City Wholesale Garden Supply is a quality hydroponics product designed for serious growers. Part of the growing supplies category, this product delivers reliable performance for indoor and hydroponic cultivation.",,,taxable,,1,,,0,0,,,,,1,,,,irrigation,,,,,,,,,,,,0,Nickel City Wholesale Garden Supply,Size,33 | 66,1,1
,variation,2258,,1,,,,"Covert Tank 33 by Nickel City Wholesale Garden Supply is a quality hydroponics product designed for serious growers. Part of the growing supplies category, this product delivers reliable performance for indoor and hydroponic cultivation.",,,taxable,,1,1,,0,,1.1,8,6,4,,,,91.68,,,Domestic,,,,HMH-COVERT-TANK-A322,,,,,,0,,Size,33,,1
,variation,2259,,1,,,,"Covert Tank 66 by Nickel City Wholesale Garden Supply is a quality hydroponics product designed for serious growers. Part of the growing supplies category, this product delivers reliable performance for indoor and hydroponic cultivation.",,,taxable,,1,3,,0,,1.1,8,6,4,,,,116.05,,,Domestic,,,,HMH-COVERT-TANK-A322,,,,,,1,,Size,66,,1
,variable,HMH-NETAFIM-61A5,Netafim,1,0,visible,Netafim 2 Way Dripper Stake 48 by Hawthorne Hydoponics LLC is a quality hydroponics product designed for serious growers. Part of the growing supplie,"Netafim 2 Way Dripper Stake 48 by Hawthorne Hydoponics LLC is a quality hydroponics product designed for serious growers. Part of the growing supplies category, this product delivers reliable performance for indoor and hydroponic cultivation.",,,taxable,,1,,,0,0,,,,,1,,,,Hydroponics Components,,,,,,,,,,,,0,Hawthorne Hydoponics LLC,Wattage,2 | 4,1,1
,variation,3195,,1,,,,"Netafim 2 Way Dripper Stake 48 by Hawthorne Hydoponics LLC is a quality hydroponics product designed for serious growers. Part of the growing supplies category, this product delivers reliable performance for indoor and hydroponic cultivation.",,,taxable,,1,18,,0,,1.1,8,6,4,,,,3.09,,,Domestic,,,,HMH-NETAFIM-61A5,,,,,,0,,Wattage,2,,1
,variation,3460,,1,,,,"Netafim 4 Way 48 Drippes 25/pk by Hawthorne Hydoponics LLC is a quality hydroponics product designed for serious growers. Part of the growing supplies category, this product delivers reliable performance for indoor and hydroponic cultivation.",,,taxable,,1,5,,0,,1.1,8,6,4,,,,132.98,,,Domestic,,,,HMH-NETAFIM-61A5,,,,,,1,,Wattage,4,,1
,variable,HMH-NODOR-PUCK-9E23,NODOR Puck,1,0,visible,NODOR Puck 6 by Nickel City Wholesale Garden Supply is a quality hydroponics product designed for serious growers. Part of the growing supplies categ,"NODOR Puck 6 by Nickel City Wholesale Garden Supply is a quality hydroponics product designed for serious growers. Part of the growing supplies category, this product delivers reliable performance for indoor and hydroponic cultivation.",,,taxable,,1,,,0,0,,,,,1,,,,Environment Control,,,https://hmoonhydro.com/wp-content/uploads/2026/02/nodorpuck_6_1-1200x675-1.jpg,,,,,,,,,0,Nickel City Wholesale Garden Supply,Size,6 | 8,1,1
,variation,2527,,1,,,,"NODOR Puck 6 by Nickel City Wholesale Garden Supply is a quality hydroponics product designed for serious growers. Part of the growing supplies category, this product delivers reliable performance for indoor and hydroponic cultivation.",,,taxable,,1,15,,0,,2.2,24,10,10,,,,97.70,,,Domestic,https://hmoonhydro.com/wp-content/uploads/2026/02/nodorpuck_6_1-1200x675-1.jpg,,,HMH-NODOR-PUCK-9E23,,,,,,0,,Size,6,,1
,variation,2528,,1,,,,"NODOR Puck 8 by Nickel City Wholesale Garden Supply is a quality hydroponics product designed for serious growers. Part of the growing supplies category, this product delivers reliable performance for indoor and hydroponic cultivation.",,,taxable,,1,12,,0,,2.2,24,10,10,,,,137.95,,,Domestic,https://hmoonhydro.com/wp-content/uploads/2026/02/nodorpuck_6_1-1200x675-1.jpg,,,HMH-NODOR-PUCK-9E23,,,,,,1,,Size,8,,1
,variable,HMH-ONE-SHOT-AMENDMENT-613A,One Shot amendment,1,0,visible,"One Shot amendment 12 by Sunlight Supply inc. is a quality hydroponics product designed for serious growers. Part of the growing supplies category, th","One Shot amendment 12 by Sunlight Supply inc. is a quality hydroponics product designed for serious growers. Part of the growing supplies category, this product delivers reliable performance for indoor and hydroponic cultivation.",,,taxable,,1,,,0,0,,,,,1,,,,grow_media,,,https://hmoonhydro.com/wp-content/uploads/2026/02/EP_lab_shot_3000_x_2000_480x480-1-200x133-1.webp,,,,,,,,,0,Sunlight Supply inc.,Size,12 | 4,1,1
,variation,883,,1,,,,"One Shot amendment 12 by Sunlight Supply inc. is a quality hydroponics product designed for serious growers. Part of the growing supplies category, this product delivers reliable performance for indoor and hydroponic cultivation.",,,taxable,,0,0,,0,,11.02,4,4,8,,,,45.00,,,Medium Freight,https://hmoonhydro.com/wp-content/uploads/2026/02/EP_lab_shot_3000_x_2000_480x480-1-200x133-1.webp,,,HMH-ONE-SHOT-AMENDMENT-613A,,,,,,0,,Size,12,,1
,variation,882,,1,,,,"One Shot amendment 4 by Sunlight Supply inc. is a quality hydroponics product designed for serious growers. Part of the growing supplies category, this product delivers reliable performance for indoor and hydroponic cultivation.",,,taxable,,1,1,,0,,11.02,4,4,8,,,,20.00,,,Medium Freight,https://hmoonhydro.com/wp-content/uploads/2026/02/EP_lab_shot_3000_x_2000_480x480-1-200x133-1.webp,,,HMH-ONE-SHOT-AMENDMENT-613A,,,,,,1,,Size,4,,1
,variable,HMH-RESERVOIR-HEATER-4D5D,Reservoir Heater,1,0,visible,"Reservoir Heater 200w by NGW is a quality hydroponics product designed for serious growers. Part of the growing supplies category, this product delive","Reservoir Heater 200w by NGW is a quality hydroponics product designed for serious growers. Part of the growing supplies category, this product delivers reliable performance for indoor and hydroponic cultivation.",,,taxable,,1,,,0,0,,,,,1,,,,irrigation,,,,,,,,,,,,0,NGW,Wattage,200 | 300,1,1
,variation,1369,,1,,,,"Reservoir Heater 200w by NGW is a quality hydroponics product designed for serious growers. Part of the growing supplies category, this product delivers reliable performance for indoor and hydroponic cultivation.",,,taxable,,1,5,,0,,1.1,8,6,4,,,,36.95,,,Domestic,,,,HMH-RESERVOIR-HEATER-4D5D,,,,,,0,,Wattage,200,,1
,variation,1370,,1,,,,"Reservoir Heater 300w by NGW is a quality hydroponics product designed for serious growers. Part of the growing supplies category, this product delivers reliable performance for indoor and hydroponic cultivation.",,,taxable,,1,5,,0,,1.1,8,6,4,,,,38.95,,,Domestic,,,,HMH-RESERVOIR-HEATER-4D5D,,,,,,1,,Wattage,300,,1
,variable,HMH-SUNBLASTER-LED-STRIP-LIGH-CA01,SunBlaster/LED Strip Lights,1,0,visible,SunBlaster/LED Strip Lights 24 by Nickel City Wholesale Garden Supply is a quality hydroponics product designed for serious growers. Part of the growi,"SunBlaster/LED Strip Lights 24 by Nickel City Wholesale Garden Supply is a quality hydroponics product designed for serious growers. Part of the growing supplies category, this product delivers reliable performance for indoor and hydroponic cultivation.",,,taxable,,1,,,0,0,,,,,1,,,,grow_lights,,,https://hmoonhydro.com/wp-content/uploads/2026/02/New-SunBlaster-CFL-55125200-watt-web-198x200-1.jpg,,,,,,,,,0,Nickel City Wholesale Garden Supply,Size,24 | 48,1,1
,variation,3032,,1,,,,"SunBlaster/LED Strip Lights 24 by Nickel City Wholesale Garden Supply is a quality hydroponics product designed for serious growers. Part of the growing supplies category, this product delivers reliable performance for indoor and hydroponic cultivation.",,,taxable,,0,0,,0,,11.02,4,4,8,,,,74.95,,,Medium Freight,https://hmoonhydro.com/wp-content/uploads/2026/02/New-SunBlaster-CFL-55125200-watt-web-198x200-1.jpg,,,HMH-SUNBLASTER-LED-STRIP-LIGH-CA01,,,,,,0,,Size,24,,1
,variation,3033,,1,,,,"SunBlaster/LED Strip Lights 48 by Nickel City Wholesale Garden Supply is a quality hydroponics product designed for serious growers. Part of the growing supplies category, this product delivers reliable performance for indoor and hydroponic cultivation.",,,taxable,,0,0,,0,,11.02,4,4,8,,,,99.95,,,Medium Freight,https://hmoonhydro.com/wp-content/uploads/2026/02/New-SunBlaster-CFL-55125200-watt-web-198x200-1.jpg,,,HMH-SUNBLASTER-LED-STRIP-LIGH-CA01,,,,,,1,,Size,48,,1
,variable,HMH-UNO-2-SPEED-FAN-3DE8,UNO 2 speed fan,1,0,visible,UNO 2 speed fan 440CFM by Nickel City Wholesale Garden Supply is a quality hydroponics product designed for serious growers. Part of the growing suppl,"UNO 2 speed fan 440CFM by Nickel City Wholesale Garden Supply is a quality hydroponics product designed for serious growers. Part of the growing supplies category, this product delivers reliable performance for indoor and hydroponic cultivation.",,,taxable,,1,,,0,0,,,,,1,,,,Environment Control,,,,,,,,,,,,0,Nickel City Wholesale Garden Supply,CFM,440 | 845,1,1
