Handle,Product_Name,Product_Type,Status,Published_Date,Tags,Vendor,Description,SEO_Title,SEO_Description,Variant_Title,Variant_SKU,Variant_Price,Variant_Compare_Price,Variant_Inventory,Variant_Weight,Variant_Weight_Unit,Variant_Requires_Shipping,Variant_Taxable,Variant_Option1_Name,Variant_Option1,Variant_Fulfillment_Service,Variant_Inventory_Policy,Variant_Inventory_Tracker,Variant_Barcode,Image_URL
biothrive,BioThrive,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"These products have been created by the same team that brought FloraNova to the market. In fact, the head of research and development for General Hydroponics, has a strong background in sustainable agriculture, and this line is just the beginning of his vision of pure organic hydroponics. The General Organics line is a total departure from the conventional rules of hydroponics. Right out of the bottle the products can be mixed and hand watered on plants growing in soil, or soilless media.

BioThrive Grow is pure, natural nutrition for plants grown in soil or soilless mediums. Its vegan formula facilitates lush vegative growth and vigourous root development. It provides necessary organic elements needed for plant growth and strength in the vegetative stage.

BioThrive Bloom is formulated to provide blooming plants with essential elements needed for superior blooms and harvests. The vegan formulation is pure and natural from organic sources. BioThrive Bloom promotes massive flowers and fruit and also encourages microbial activity in the growing media. It is ideal for both potting soil and soilless growing.",,,BioThrive Bloom 1 qt,hmh00163,18.89,,0,3.00,lb,True,True,Variant,1 qt,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/biothrive.jpg
biothrive,BioThrive,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"These products have been created by the same team that brought FloraNova to the market. In fact, the head of research and development for General Hydroponics, has a strong background in sustainable agriculture, and this line is just the beginning of his vision of pure organic hydroponics. The General Organics line is a total departure from the conventional rules of hydroponics. Right out of the bottle the products can be mixed and hand watered on plants growing in soil, or soilless media.

BioThrive Grow is pure, natural nutrition for plants grown in soil or soilless mediums. Its vegan formula facilitates lush vegative growth and vigourous root development. It provides necessary organic elements needed for plant growth and strength in the vegetative stage.

BioThrive Bloom is formulated to provide blooming plants with essential elements needed for superior blooms and harvests. The vegan formulation is pure and natural from organic sources. BioThrive Bloom promotes massive flowers and fruit and also encourages microbial activity in the growing media. It is ideal for both potting soil and soilless growing.",,,BioThrive Grow 2.5 gal,hmh00162,147.50,,0,31.00,lb,True,True,Variant,2.5 gal,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/biothrive.jpg
flora-series,Flora Series,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"Flora Series&trade; is the most widely used hydroponic fertilizer in the world because it is the best!  <ul>  <li>GH Flora Series&trade; is the original Building-Block Nutrient System - imitated but never duplicated  <li>Contains complete Primary, Secondary and Micro Nutrients - for enhanced yields and better crop quality  <li>Users can adjust mixtures to suit specific plant needs  <li>Enhances flavor, nutrition, aroma and essential oils in both hydroponic and soil cultivated plants  <li>Contains highly purified concentrates for maximum solubility  <li>pH balanced for ease of use  <li>NASA and Antarctic research scientists choose Flora Series<sup>&trade;</sup> -- because of its superior formulation and reliability  <li>The General Hydroponics Flora Series<sup>&trade;</sup> is known throughout the world as the industry standard    </ul>  <table>  <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraMicroHW.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Micro&reg; Hardwater</strong></span>  <p>  If your tap water is over 200 ppm (or contains Calcium above 70 ppm), use Flora Micro Hardwater. If your water contains 30 to 50 ppm Calcium, you can mix our original Flora Micro with Flora Micro Hardwater to create a perfect Micro blend for your plants.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraMicro.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Micro&reg;</strong></span>    <p>  The foundation of the ""Building-Block"" System, Provides Nitrogen, Potassium, Calcium, and trace elements.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraGro.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Gro&reg; </strong></span>  <p>  Stimulates structural and vegetative growth. Builds strong roots. Provides Nitrogen, Phosphorous, Potassium, and secondary minerals.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraBloom.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Bloom&reg;</strong></span>  <p>  Stimulates flower and fruit development. Enhances flavor, aroma, and essential oils. Provides high Phosphorous, Potassium, Magnesium, and Sulfur.  </td>  </tr></table>  <p>    <a href=http://www.genhydro.com/genhydro_US/fchcol.html target=_blank rel=""noopener noreferrer"">Click here for the handy Flora SeriesPPM calculator</a>",,,FloraGro 16 oz,hmh00175,10.39,,0,1.50,lb,True,True,Variant,FloraGro 16 oz,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/FloraSeries.jpg
flora-series,Flora Series,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"Flora Series&trade; is the most widely used hydroponic fertilizer in the world because it is the best!  <ul>  <li>GH Flora Series&trade; is the original Building-Block Nutrient System - imitated but never duplicated  <li>Contains complete Primary, Secondary and Micro Nutrients - for enhanced yields and better crop quality  <li>Users can adjust mixtures to suit specific plant needs  <li>Enhances flavor, nutrition, aroma and essential oils in both hydroponic and soil cultivated plants  <li>Contains highly purified concentrates for maximum solubility  <li>pH balanced for ease of use  <li>NASA and Antarctic research scientists choose Flora Series<sup>&trade;</sup> -- because of its superior formulation and reliability  <li>The General Hydroponics Flora Series<sup>&trade;</sup> is known throughout the world as the industry standard    </ul>  <table>  <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraMicroHW.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Micro&reg; Hardwater</strong></span>  <p>  If your tap water is over 200 ppm (or contains Calcium above 70 ppm), use Flora Micro Hardwater. If your water contains 30 to 50 ppm Calcium, you can mix our original Flora Micro with Flora Micro Hardwater to create a perfect Micro blend for your plants.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraMicro.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Micro&reg;</strong></span>    <p>  The foundation of the ""Building-Block"" System, Provides Nitrogen, Potassium, Calcium, and trace elements.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraGro.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Gro&reg; </strong></span>  <p>  Stimulates structural and vegetative growth. Builds strong roots. Provides Nitrogen, Phosphorous, Potassium, and secondary minerals.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraBloom.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Bloom&reg;</strong></span>  <p>  Stimulates flower and fruit development. Enhances flavor, aroma, and essential oils. Provides high Phosphorous, Potassium, Magnesium, and Sulfur.  </td>  </tr></table>  <p>    <a href=http://www.genhydro.com/genhydro_US/fchcol.html target=_blank rel=""noopener noreferrer"">Click here for the handy Flora SeriesPPM calculator</a>",,,FloraGro 1 qt,hmh00176,13.19,,0,3.00,lb,True,True,Variant,1 qt,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/FloraSeries.jpg
flora-series,Flora Series,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"Flora Series&trade; is the most widely used hydroponic fertilizer in the world because it is the best!  <ul>  <li>GH Flora Series&trade; is the original Building-Block Nutrient System - imitated but never duplicated  <li>Contains complete Primary, Secondary and Micro Nutrients - for enhanced yields and better crop quality  <li>Users can adjust mixtures to suit specific plant needs  <li>Enhances flavor, nutrition, aroma and essential oils in both hydroponic and soil cultivated plants  <li>Contains highly purified concentrates for maximum solubility  <li>pH balanced for ease of use  <li>NASA and Antarctic research scientists choose Flora Series<sup>&trade;</sup> -- because of its superior formulation and reliability  <li>The General Hydroponics Flora Series<sup>&trade;</sup> is known throughout the world as the industry standard    </ul>  <table>  <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraMicroHW.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Micro&reg; Hardwater</strong></span>  <p>  If your tap water is over 200 ppm (or contains Calcium above 70 ppm), use Flora Micro Hardwater. If your water contains 30 to 50 ppm Calcium, you can mix our original Flora Micro with Flora Micro Hardwater to create a perfect Micro blend for your plants.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraMicro.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Micro&reg;</strong></span>    <p>  The foundation of the ""Building-Block"" System, Provides Nitrogen, Potassium, Calcium, and trace elements.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraGro.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Gro&reg; </strong></span>  <p>  Stimulates structural and vegetative growth. Builds strong roots. Provides Nitrogen, Phosphorous, Potassium, and secondary minerals.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraBloom.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Bloom&reg;</strong></span>  <p>  Stimulates flower and fruit development. Enhances flavor, aroma, and essential oils. Provides high Phosphorous, Potassium, Magnesium, and Sulfur.  </td>  </tr></table>  <p>    <a href=http://www.genhydro.com/genhydro_US/fchcol.html target=_blank rel=""noopener noreferrer"">Click here for the handy Flora SeriesPPM calculator</a>",,,FloraGro 1 gal,hmh00177,40.99,,0,11.50,lb,True,True,Variant,1 gal,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/FloraSeries.jpg
flora-series,Flora Series,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"Flora Series&trade; is the most widely used hydroponic fertilizer in the world because it is the best!  <ul>  <li>GH Flora Series&trade; is the original Building-Block Nutrient System - imitated but never duplicated  <li>Contains complete Primary, Secondary and Micro Nutrients - for enhanced yields and better crop quality  <li>Users can adjust mixtures to suit specific plant needs  <li>Enhances flavor, nutrition, aroma and essential oils in both hydroponic and soil cultivated plants  <li>Contains highly purified concentrates for maximum solubility  <li>pH balanced for ease of use  <li>NASA and Antarctic research scientists choose Flora Series<sup>&trade;</sup> -- because of its superior formulation and reliability  <li>The General Hydroponics Flora Series<sup>&trade;</sup> is known throughout the world as the industry standard    </ul>  <table>  <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraMicroHW.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Micro&reg; Hardwater</strong></span>  <p>  If your tap water is over 200 ppm (or contains Calcium above 70 ppm), use Flora Micro Hardwater. If your water contains 30 to 50 ppm Calcium, you can mix our original Flora Micro with Flora Micro Hardwater to create a perfect Micro blend for your plants.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraMicro.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Micro&reg;</strong></span>    <p>  The foundation of the ""Building-Block"" System, Provides Nitrogen, Potassium, Calcium, and trace elements.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraGro.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Gro&reg; </strong></span>  <p>  Stimulates structural and vegetative growth. Builds strong roots. Provides Nitrogen, Phosphorous, Potassium, and secondary minerals.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraBloom.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Bloom&reg;</strong></span>  <p>  Stimulates flower and fruit development. Enhances flavor, aroma, and essential oils. Provides high Phosphorous, Potassium, Magnesium, and Sulfur.  </td>  </tr></table>  <p>    <a href=http://www.genhydro.com/genhydro_US/fchcol.html target=_blank rel=""noopener noreferrer"">Click here for the handy Flora SeriesPPM calculator</a>",,,FloraGro 2.5 gal,hmh00178,73.23,,0,29.00,lb,True,True,Variant,2.5 gal,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/FloraSeries.jpg
flora-series,Flora Series,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"Flora Series&trade; is the most widely used hydroponic fertilizer in the world because it is the best!  <ul>  <li>GH Flora Series&trade; is the original Building-Block Nutrient System - imitated but never duplicated  <li>Contains complete Primary, Secondary and Micro Nutrients - for enhanced yields and better crop quality  <li>Users can adjust mixtures to suit specific plant needs  <li>Enhances flavor, nutrition, aroma and essential oils in both hydroponic and soil cultivated plants  <li>Contains highly purified concentrates for maximum solubility  <li>pH balanced for ease of use  <li>NASA and Antarctic research scientists choose Flora Series<sup>&trade;</sup> -- because of its superior formulation and reliability  <li>The General Hydroponics Flora Series<sup>&trade;</sup> is known throughout the world as the industry standard    </ul>  <table>  <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraMicroHW.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Micro&reg; Hardwater</strong></span>  <p>  If your tap water is over 200 ppm (or contains Calcium above 70 ppm), use Flora Micro Hardwater. If your water contains 30 to 50 ppm Calcium, you can mix our original Flora Micro with Flora Micro Hardwater to create a perfect Micro blend for your plants.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraMicro.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Micro&reg;</strong></span>    <p>  The foundation of the ""Building-Block"" System, Provides Nitrogen, Potassium, Calcium, and trace elements.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraGro.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Gro&reg; </strong></span>  <p>  Stimulates structural and vegetative growth. Builds strong roots. Provides Nitrogen, Phosphorous, Potassium, and secondary minerals.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraBloom.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Bloom&reg;</strong></span>  <p>  Stimulates flower and fruit development. Enhances flavor, aroma, and essential oils. Provides high Phosphorous, Potassium, Magnesium, and Sulfur.  </td>  </tr></table>  <p>    <a href=http://www.genhydro.com/genhydro_US/fchcol.html target=_blank rel=""noopener noreferrer"">Click here for the handy Flora SeriesPPM calculator</a>",,,FloraGro 6 gal,hmh00179,147.50,,0,66.00,lb,True,True,Variant,6 gal,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/FloraSeries.jpg
flora-series,Flora Series,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"Flora Series&trade; is the most widely used hydroponic fertilizer in the world because it is the best!  <ul>  <li>GH Flora Series&trade; is the original Building-Block Nutrient System - imitated but never duplicated  <li>Contains complete Primary, Secondary and Micro Nutrients - for enhanced yields and better crop quality  <li>Users can adjust mixtures to suit specific plant needs  <li>Enhances flavor, nutrition, aroma and essential oils in both hydroponic and soil cultivated plants  <li>Contains highly purified concentrates for maximum solubility  <li>pH balanced for ease of use  <li>NASA and Antarctic research scientists choose Flora Series<sup>&trade;</sup> -- because of its superior formulation and reliability  <li>The General Hydroponics Flora Series<sup>&trade;</sup> is known throughout the world as the industry standard    </ul>  <table>  <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraMicroHW.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Micro&reg; Hardwater</strong></span>  <p>  If your tap water is over 200 ppm (or contains Calcium above 70 ppm), use Flora Micro Hardwater. If your water contains 30 to 50 ppm Calcium, you can mix our original Flora Micro with Flora Micro Hardwater to create a perfect Micro blend for your plants.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraMicro.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Micro&reg;</strong></span>    <p>  The foundation of the ""Building-Block"" System, Provides Nitrogen, Potassium, Calcium, and trace elements.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraGro.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Gro&reg; </strong></span>  <p>  Stimulates structural and vegetative growth. Builds strong roots. Provides Nitrogen, Phosphorous, Potassium, and secondary minerals.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraBloom.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Bloom&reg;</strong></span>  <p>  Stimulates flower and fruit development. Enhances flavor, aroma, and essential oils. Provides high Phosphorous, Potassium, Magnesium, and Sulfur.  </td>  </tr></table>  <p>    <a href=http://www.genhydro.com/genhydro_US/fchcol.html target=_blank rel=""noopener noreferrer"">Click here for the handy Flora SeriesPPM calculator</a>",,,FloraGro 15 gal,hmh01825,369.50,,0,0.00,lb,True,True,Variant,FloraGro 15 gal,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/FloraSeries.jpg
flora-series,Flora Series,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"Flora Series&trade; is the most widely used hydroponic fertilizer in the world because it is the best!  <ul>  <li>GH Flora Series&trade; is the original Building-Block Nutrient System - imitated but never duplicated  <li>Contains complete Primary, Secondary and Micro Nutrients - for enhanced yields and better crop quality  <li>Users can adjust mixtures to suit specific plant needs  <li>Enhances flavor, nutrition, aroma and essential oils in both hydroponic and soil cultivated plants  <li>Contains highly purified concentrates for maximum solubility  <li>pH balanced for ease of use  <li>NASA and Antarctic research scientists choose Flora Series<sup>&trade;</sup> -- because of its superior formulation and reliability  <li>The General Hydroponics Flora Series<sup>&trade;</sup> is known throughout the world as the industry standard    </ul>  <table>  <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraMicroHW.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Micro&reg; Hardwater</strong></span>  <p>  If your tap water is over 200 ppm (or contains Calcium above 70 ppm), use Flora Micro Hardwater. If your water contains 30 to 50 ppm Calcium, you can mix our original Flora Micro with Flora Micro Hardwater to create a perfect Micro blend for your plants.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraMicro.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Micro&reg;</strong></span>    <p>  The foundation of the ""Building-Block"" System, Provides Nitrogen, Potassium, Calcium, and trace elements.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraGro.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Gro&reg; </strong></span>  <p>  Stimulates structural and vegetative growth. Builds strong roots. Provides Nitrogen, Phosphorous, Potassium, and secondary minerals.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraBloom.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Bloom&reg;</strong></span>  <p>  Stimulates flower and fruit development. Enhances flavor, aroma, and essential oils. Provides high Phosphorous, Potassium, Magnesium, and Sulfur.  </td>  </tr></table>  <p>    <a href=http://www.genhydro.com/genhydro_US/fchcol.html target=_blank rel=""noopener noreferrer"">Click here for the handy Flora SeriesPPM calculator</a>",,,FloraGro 55 gal,hmh01826,1219.95,,0,0.00,lb,True,True,Variant,FloraGro 55 gal,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/FloraSeries.jpg
flora-series,Flora Series,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"Flora Series&trade; is the most widely used hydroponic fertilizer in the world because it is the best!  <ul>  <li>GH Flora Series&trade; is the original Building-Block Nutrient System - imitated but never duplicated  <li>Contains complete Primary, Secondary and Micro Nutrients - for enhanced yields and better crop quality  <li>Users can adjust mixtures to suit specific plant needs  <li>Enhances flavor, nutrition, aroma and essential oils in both hydroponic and soil cultivated plants  <li>Contains highly purified concentrates for maximum solubility  <li>pH balanced for ease of use  <li>NASA and Antarctic research scientists choose Flora Series<sup>&trade;</sup> -- because of its superior formulation and reliability  <li>The General Hydroponics Flora Series<sup>&trade;</sup> is known throughout the world as the industry standard    </ul>  <table>  <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraMicroHW.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Micro&reg; Hardwater</strong></span>  <p>  If your tap water is over 200 ppm (or contains Calcium above 70 ppm), use Flora Micro Hardwater. If your water contains 30 to 50 ppm Calcium, you can mix our original Flora Micro with Flora Micro Hardwater to create a perfect Micro blend for your plants.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraMicro.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Micro&reg;</strong></span>    <p>  The foundation of the ""Building-Block"" System, Provides Nitrogen, Potassium, Calcium, and trace elements.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraGro.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Gro&reg; </strong></span>  <p>  Stimulates structural and vegetative growth. Builds strong roots. Provides Nitrogen, Phosphorous, Potassium, and secondary minerals.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraBloom.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Bloom&reg;</strong></span>  <p>  Stimulates flower and fruit development. Enhances flavor, aroma, and essential oils. Provides high Phosphorous, Potassium, Magnesium, and Sulfur.  </td>  </tr></table>  <p>    <a href=http://www.genhydro.com/genhydro_US/fchcol.html target=_blank rel=""noopener noreferrer"">Click here for the handy Flora SeriesPPM calculator</a>",,,FloraGro 275 gal,hmh01827,4908.76,,0,0.00,lb,True,True,Variant,FloraGro 275 gal,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/FloraSeries.jpg
flora-series,Flora Series,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"Flora Series&trade; is the most widely used hydroponic fertilizer in the world because it is the best!  <ul>  <li>GH Flora Series&trade; is the original Building-Block Nutrient System - imitated but never duplicated  <li>Contains complete Primary, Secondary and Micro Nutrients - for enhanced yields and better crop quality  <li>Users can adjust mixtures to suit specific plant needs  <li>Enhances flavor, nutrition, aroma and essential oils in both hydroponic and soil cultivated plants  <li>Contains highly purified concentrates for maximum solubility  <li>pH balanced for ease of use  <li>NASA and Antarctic research scientists choose Flora Series<sup>&trade;</sup> -- because of its superior formulation and reliability  <li>The General Hydroponics Flora Series<sup>&trade;</sup> is known throughout the world as the industry standard    </ul>  <table>  <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraMicroHW.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Micro&reg; Hardwater</strong></span>  <p>  If your tap water is over 200 ppm (or contains Calcium above 70 ppm), use Flora Micro Hardwater. If your water contains 30 to 50 ppm Calcium, you can mix our original Flora Micro with Flora Micro Hardwater to create a perfect Micro blend for your plants.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraMicro.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Micro&reg;</strong></span>    <p>  The foundation of the ""Building-Block"" System, Provides Nitrogen, Potassium, Calcium, and trace elements.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraGro.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Gro&reg; </strong></span>  <p>  Stimulates structural and vegetative growth. Builds strong roots. Provides Nitrogen, Phosphorous, Potassium, and secondary minerals.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraBloom.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Bloom&reg;</strong></span>  <p>  Stimulates flower and fruit development. Enhances flavor, aroma, and essential oils. Provides high Phosphorous, Potassium, Magnesium, and Sulfur.  </td>  </tr></table>  <p>    <a href=http://www.genhydro.com/genhydro_US/fchcol.html target=_blank rel=""noopener noreferrer"">Click here for the handy Flora SeriesPPM calculator</a>",,,Flora Bloom 16 oz,hmh00180,10.39,,0,1.50,lb,True,True,Variant,Flora Bloom 16 oz,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/FloraSeries.jpg
flora-series,Flora Series,grouped,active,2025-11-02 09:42:56,,H Moon Hydro,"Flora Series&trade; is the most widely used hydroponic fertilizer in the world because it is the best!  <ul>  <li>GH Flora Series&trade; is the original Building-Block Nutrient System - imitated but never duplicated  <li>Contains complete Primary, Secondary and Micro Nutrients - for enhanced yields and better crop quality  <li>Users can adjust mixtures to suit specific plant needs  <li>Enhances flavor, nutrition, aroma and essential oils in both hydroponic and soil cultivated plants  <li>Contains highly purified concentrates for maximum solubility  <li>pH balanced for ease of use  <li>NASA and Antarctic research scientists choose Flora Series<sup>&trade;</sup> -- because of its superior formulation and reliability  <li>The General Hydroponics Flora Series<sup>&trade;</sup> is known throughout the world as the industry standard    </ul>  <table>  <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraMicroHW.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Micro&reg; Hardwater</strong></span>  <p>  If your tap water is over 200 ppm (or contains Calcium above 70 ppm), use Flora Micro Hardwater. If your water contains 30 to 50 ppm Calcium, you can mix our original Flora Micro with Flora Micro Hardwater to create a perfect Micro blend for your plants.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraMicro.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Micro&reg;</strong></span>    <p>  The foundation of the ""Building-Block"" System, Provides Nitrogen, Potassium, Calcium, and trace elements.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraGro.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Gro&reg; </strong></span>  <p>  Stimulates structural and vegetative growth. Builds strong roots. Provides Nitrogen, Phosphorous, Potassium, and secondary minerals.  </td>  </tr></table>  <table>    <tr>  <td valign=top><img border=""0"" width=100 height=110 src=""images/FloraBloom.jpg""></td>  <td valign=top><span class=subheading><strong>Flora Bloom&reg;</strong></span>  <p>  Stimulates flower and fruit development. Enhances flavor, aroma, and essential oils. Provides high Phosphorous, Potassium, Magnesium, and Sulfur.  </td>  </tr></table>  <p>    <a href=http://www.genhydro.com/genhydro_US/fchcol.html target=_blank rel=""noopener noreferrer"">Click here for the handy Flora SeriesPPM calculator</a>",,,Flora Bloom 1 qt,hmh00181,13.19,,0,3.00,lb,True,True,Variant,1 qt,manual,deny,shopify,,https://hmoonhydro.com/wp-content/uploads/2019/08/FloraSeries.jpg
