Variant SKU,Handle,Title,Variant Price,Variant Inventory Qty,Top Candidate Item Number,Top Candidate Item Name,Top Candidate Score,Top Candidate Qty Total,Top Candidate Regular Price,POS Item Number,POS Item Name,POS Size,POS Qty Total,POS Regular Price,POS On Order Qty,POS Vendor,Match Score,Confidence,Review Notes,Alt1 Item Number,Alt1 Item Name,Alt1 Score,Alt2 Item Number,Alt2 Item Name,Alt2 Score
,mother-earth-terracraft-potting-soil,Mother Earth® Terracraft™ Potting Soil,28.99,0.0,1446.0,M.E.Terracraft Potting Soil 2cf,0.754,44.0,25.99,1446.0,M.E.Terracraft Potting Soil 2cf,2 cubic,44.0,25.99,0,Hawthorne Hydoponics LLC,0.754,needs-review,Verify vs alt 1557 (score 0.654),1557.0,Mother Earth Grow Lt,0.654,2624.0,Mother Earth® Coco 1.8 cu.Ft.,0.585
hmh01190,f-h-d-super-saucer-8,"F.H.D. Super Saucer 8""",1.0,0.0,1976.0,"Mondi 8"" Saucer Black",0.754,366.0,1.89,1976.0,"Mondi 8"" Saucer Black",1 Pc,366.0,1.89,0,Nickel City Wholesale Garden Supply,0.754,needs-review,Verify vs alt 1781 (score 0.674),1781.0,"Bond 8'x1"" bamboo super pole",0.674,3647.0,Super Clean Neem Oil - 8oz,0.598
hmh01792,botanicare-growilla-bud-12-lb,Botanicare Growilla Bud 12 lb,59.95,0.0,3197.0,FloraPro® Grow 10-12-22/5lb,0.753,6.0,36.5,3197.0,FloraPro® Grow 10-12-22/5lb,5 lb,6.0,36.5,0,Hawthorne Hydoponics LLC,0.753,needs-review,Verify vs alt 3198 (score 0.674),3198.0,FloraPro® Bloom 7-12-27/ 5lb,0.674,3192.0,DTE Blood Meal 12 - 0 - 0-5lb,0.656
hmh00477,bcuzz-roxx-bimatrix-growing-slab-40-x-6-x-3,B'cuzZ Roxx Bimatrix Growing Slab 40 x 6 x 3,7.5,0.0,388.0,"BiMatrix 6"" Slab",0.751,-43.0,7.45,388.0,"BiMatrix 6"" Slab",Slab,-43.0,7.45,0,Nickel City Wholesale Garden Supply,0.751,needs-review,Verify vs alt 387 (score 0.673),387.0,"Bimatrix Xtra-Long 6"" Slab",0.673,389.0,"BiMatrix 8"" Slab",0.504
hmh00837,1-2-fill-drain-fitting-bag-of-10,"1/2"" Fill & Drain Fitting (Bag of 10)",15.9,0.0,1546.0,"Short Tub Outlet Fitting 1/2""",0.749,0.0,2.0,1546.0,"Short Tub Outlet Fitting 1/2""",1 Pc,0.0,2.0,0,NGW,0.749,needs-review,Verify vs alt 2610 (score 0.639),2610.0,"Reducer Fitting 1/2"" to 3/8""",0.639,2895.0,"Tru Hole1 1/8-1 1/4"" Fitting",0.631
hmh00331,double-super-b-10-liter,Double Super B+ 10 liter,205.99,0.0,1588.0,Super Double B+ 10L,0.746,4.0,206.23,1588.0,Super Double B+ 10L,10 Lt,4.0,206.23,0,Nickel City Wholesale Garden Supply,0.746,needs-review,Verify vs alt 1857 (score 0.556),1857.0,Super Double B+ 500ml,0.556,1586.0,Super Double B+ Lt,0.492
hmh01471,autumn-quart,Autumn Quart,19.7,0.0,2758.0,G-10 qt,0.746,-1.0,58.45,2758.0,G-10 qt,qt,-1.0,58.45,0,Nickel City Wholesale Garden Supply,0.746,needs-review,Verify vs alt 2425 (score 0.677),2425.0,Decision Qt,0.677,3444.0,Floralicious plus qt.,0.65
hmh01771,rosin-pro-press-auto-electirc-2,ROSIN PRO PRESS Auto Electirc,950.0,0.0,3043.0,"ROSIN PRESS Pneumatic 20 6""X8""",0.744,0.0,1650.0,3043.0,"ROSIN PRESS Pneumatic 20 6""X8""",130 pounds,0.0,1650.0,0,Nickel City Wholesale Garden Supply,0.744,needs-review,Verify vs alt 3554 (score 0.636),3554.0,Froot by Foot Auto 36.1%,0.636,21.0,Pure Blend Pro Grow 2.5G,0.615
hmh00330,double-super-b-4-liter,Double Super B+ 4 liter,109.99,0.0,1587.0,Super Double B+ 4L,0.743,11.0,86.98,1587.0,Super Double B+ 4L,4 Lt,11.0,86.98,0,Nickel City Wholesale Garden Supply,0.743,needs-review,Verify vs alt 1857 (score 0.587),1857.0,Super Double B+ 500ml,0.587,236.0,Mother Earth Bloom 4L,0.574
hmh00261,bcuzz-bio-nrg-growth-c-1l,B'Cuzz BIO-NRG Growth-C 1L,16.7,0.0,1350.0,B'Cuzz Growth-C Qt,0.743,6.0,16.32,1350.0,B'Cuzz Growth-C Qt,liter,6.0,16.32,0,Nickel City Wholesale Garden Supply,0.743,needs-review,Verify vs alt 1069 (score 0.702),1069.0,B'Cuzz Flavor-C Qt,0.702,1068.0,B'Cuzz Bloom-C Qt,0.669
hmh01038,final-phase-1-lt,Final Phase (1 lt),20.8,0.0,266.0,Final Phase 4L,0.741,-1.0,50.97,266.0,Final Phase 4L,4 Lt,-1.0,50.97,0,Advanced Nutrients,0.741,needs-review,auto-resolved: token overlap,255.0,Revive Lt,0.733,226.0,Overdrive Lt,0.725
hmh01229,bcuzz-coco-nutrition-componet-b-5l,B'Cuzz CoCo Nutrition Componet B 5L,65.5,0.0,2098.0,B'Cuzz Coco Nutrition B Qt,0.739,2.0,16.1,2098.0,B'Cuzz Coco Nutrition B Qt,1 Qt,2.0,16.1,0,Nickel City Wholesale Garden Supply,0.739,needs-review,auto-resolved: text similarity,1073.0,B'Cuzz Hydro Nutrition B 5L,0.731,1072.0,B'Cuzz Hydro Nutrition A 5L,0.724
hmh00264,bcuzz-hydro-a-5l,B'Cuzz Hydro A 5L,51.5,0.0,1202.0,B'Cuzz Hydro A 10L,0.738,0.0,89.95,1202.0,B'Cuzz Hydro A 10L,10 Liter,0.0,89.95,0,Nickel City Wholesale Garden Supply,0.738,needs-review,Needs review: close alt 1203 (Δ=0.019),1203.0,B'Cuzz Hydro B 10L,0.718,2244.0,B'Cuzz Flavor-C 5L,0.718
hmh00266,bcuzz-hydro-b-5l,B'Cuzz Hydro B 5L,51.5,0.0,1203.0,B'Cuzz Hydro B 10L,0.738,0.0,89.95,1203.0,B'Cuzz Hydro B 10L,10 liter,0.0,89.95,0,Nickel City Wholesale Garden Supply,0.738,needs-review,auto-resolved: text similarity,2244.0,B'Cuzz Flavor-C 5L,0.718,2242.0,B'cuzz Growth-C 5L,0.702
hmh00901,6-ft-rail-only,6 ft Rail only,25.95,0.0,3244.0,instant ZIPPER 6.5 ft.,0.733,7.0,14.99,3244.0,instant ZIPPER 6.5 ft.,6.5,7.0,14.99,0,,0.733,needs-review,Verify vs alt 3148 (score 0.638),3148.0,OD Tray 4 ft x 6 ft - Black,0.638,3552.0,Big Eas4.7 ft x 4.7 ft x 6.5 ft,0.626
,hydro-logic-110v-pressure-booster-pump-for-stealth,Hydro-Logic® 110V Pressure Booster Pump for Stealth,180.0,0.0,1010.0,Booster Pump for Stealth RO,0.732,7.0,184.75,1010.0,Booster Pump for Stealth RO,1 Pc,7.0,184.75,0,Nickel City Wholesale Garden Supply,0.732,needs-review,Verify vs alt 1009 (score 0.529),1009.0,Booster Pump for Merlin Garden,0.529,1247.0,Subterra Root Booster 0-1-1,0.407
hmh00769,trimpro-rotor-replacement-motor,TRIMPRO ROTOR replacement motor,395.0,0.0,430.0,Trimbox Bag Replacement,0.731,0.0,38.12,430.0,Trimbox Bag Replacement,1 Pc,0.0,38.12,0,Nickel City Wholesale Garden Supply,0.731,needs-review,Verify vs alt 419 (score 0.671),419.0,Trimpro Rotor,0.671,424.0,Trimpro Replacement GM,0.666
hmh01228,bcuzz-coco-nutrition-componet-a-5l,B'Cuzz CoCo Nutrition Componet A 5L,65.5,0.0,1072.0,B'Cuzz Hydro Nutrition A 5L,0.731,5.0,50.34,1072.0,B'Cuzz Hydro Nutrition A 5L,5 Lt,5.0,50.34,0,Nickel City Wholesale Garden Supply,0.731,needs-review,auto-resolved: price proximity,2098.0,B'Cuzz Coco Nutrition B Qt,0.727,1073.0,B'Cuzz Hydro Nutrition B 5L,0.724
hmh01227,bcuzz-coco-nutrition-componet-b-1l,B'Cuzz CoCo Nutrition Componet B 1L,16.1,0.0,2098.0,B'Cuzz Coco Nutrition B Qt,0.727,2.0,16.1,2098.0,B'Cuzz Coco Nutrition B Qt,1 Qt,2.0,16.1,0,Nickel City Wholesale Garden Supply,0.727,needs-review,Verify vs alt 2097 (score 0.675),2097.0,B'cuzz Coco Nutrition A Qt,0.675,1071.0,B'Cuzz Hydro Nutrition B Qt,0.581
,centurion-pro-tabletop-trimming-machine-wet-or-dry,Centurion Pro Tabletop Trimming Machine Wet or Dry,2999.0,0.0,3203.0,CenturionPro® Tabletop  Pro dry,0.724,0.0,3895.0,3203.0,CenturionPro® Tabletop  Pro dry,tabel top,0.0,3895.0,0,Hawthorne Hydoponics LLC,0.724,needs-review,auto-resolved: text similarity,3344.0,Centurion Tabletop Pro,0.704,3142.0,Athena Pro Dry Bloom 0-12-24,0.457
hmh01224,bcuzz-booster-pack,B'cuzZ Booster Pack,12.95,0.0,3135.0,Athena PK Bloom booster Gal.,0.722,6.0,45.0,3135.0,Athena PK Bloom booster Gal.,gallon,6.0,45.0,0,Athena,0.722,needs-review,Verify vs alt 1066 (score 0.635),1066.0,B'Cuzz Tabzz,0.635,2096.0,B'cuzz Booster Pack,0.615
hmh00778,vortex-12-in-2050-cfm-v-series,"Vortex 12 in., 2050 cfm - V-Series",799.0,0.0,525.0,"Vortex 12"" Inline Fan",0.721,8.0,403.66,525.0,"Vortex 12"" Inline Fan",1 Box,8.0,403.66,0,Nickel City Wholesale Garden Supply,0.721,needs-review,auto-resolved: price proximity,526.0,"Vortex 12""L Inline Fan",0.69,2279.0,"Q-Max 12"" Fan",0.674
,dli-diode-series-led-toplighting-led-fixture-long,DLI-DIODE-Series-LED Toplighting LED Fixture (Long),799.0,0.0,2607.0,APEX-DLI Toplighting LED,0.721,3.0,1399.0,2607.0,APEX-DLI Toplighting LED,240V/led top,3.0,1399.0,0,Nickel City Wholesale Garden Supply,0.721,needs-review,Verify vs alt 2620 (score 0.533),2620.0,DLI JOULE-Series 1000W 400V D/E,0.533,3368.0,Series LED Multilayer 600 FS-DC,0.532
hmh01830,flora-micro-55-gal,Flora Micro 55 gal,1200.0,0.0,66.0,Flora Nova Grow Gal,0.72,15.0,115.34,66.0,Flora Nova Grow Gal,1 Gal,15.0,115.34,0,Nickel City Wholesale Garden Supply,0.72,needs-review,Verify vs alt 612 (score 0.671),612.0,Micro Hydro Gal,0.671,97.0,flora micro pt.,0.66
,centurion-pro-tabletop-trimming-machine-wet-or-dry,,,,3344.0,Centurion Tabletop Pro,0.716,0.0,3100.0,3344.0,Centurion Tabletop Pro,15 lb an hr,0.0,3100.0,0,,0.716,needs-review,Verify vs alt 3203 (score 0.652),3203.0,CenturionPro® Tabletop  Pro dry,0.652,3142.0,Athena Pro Dry Bloom 0-12-24,0.472
,centurion-pro-tabletop-trimming-machine-wet-or-dry,,,,3344.0,Centurion Tabletop Pro,0.716,0.0,3100.0,3344.0,Centurion Tabletop Pro,15 lb an hr,0.0,3100.0,0,,0.716,needs-review,Verify vs alt 3203 (score 0.652),3203.0,CenturionPro® Tabletop  Pro dry,0.652,3142.0,Athena Pro Dry Bloom 0-12-24,0.472
,centurion-pro-tabletop-trimming-machine-wet-or-dry,,,,3344.0,Centurion Tabletop Pro,0.716,0.0,3100.0,3344.0,Centurion Tabletop Pro,15 lb an hr,0.0,3100.0,0,,0.716,needs-review,Verify vs alt 3203 (score 0.652),3203.0,CenturionPro® Tabletop  Pro dry,0.652,3142.0,Athena Pro Dry Bloom 0-12-24,0.472
hmh00346,mayan-microzyme1-gal,Mayan Microzyme1 gal,250.0,0.0,3411.0,Athena I.P.M. /5 Gal,0.714,0.0,425.0,3411.0,Athena I.P.M. /5 Gal,5 gal,0.0,425.0,0,Athena,0.714,needs-review,auto-resolved: price proximity,3138.0,Athena Grow A 4-0-1 Gal.,0.705,3139.0,Athena Grow B 1-3-5 Gal.,0.705
hmh01857,calnesium-defficiency-correction-supplemnt-2-5-ga,CALNESIUM Defficiency Correction Supplemnt 2.5 Ga,114.96,0.0,1539.0,CALNESIUM /Cal & Mag Sup 2.5 G,0.714,2.0,114.0,1539.0,CALNESIUM /Cal & Mag Sup 2.5 G,2.5 g,2.0,114.0,0,Nickel City Wholesale Garden Supply,0.714,needs-review,Verify vs alt 3217 (score 0.486),3217.0,Athena Clean Line Perafoam 5 Ga,0.486,3091.0,CALNESIUM /Cal & Mag Sup.Gal.,0.328
hmh00838,extension-fitting-bag-of-10,Extension Fitting (bag of 10),4.5,0.0,822.0,Extension Fitting CAP,0.713,286.0,0.83,822.0,Extension Fitting CAP,1 Pc,286.0,0.83,0,Nickel City Wholesale Garden Supply,0.713,needs-review,auto-resolved: price proximity,3055.0,10 ft. Lamp Extension Cords,0.687,1406.0,SULFUR POWDER 10LB BAG,0.653
hmh01775,rosin-pro-press-co-manual-2,ROSIN PRO PRESS CO. Manual,950.0,0.0,3043.0,"ROSIN PRESS Pneumatic 20 6""X8""",0.709,0.0,1650.0,3043.0,"ROSIN PRESS Pneumatic 20 6""X8""",130 pounds,0.0,1650.0,0,Nickel City Wholesale Garden Supply,0.709,needs-review,auto-resolved: stronger numeric overlap,3042.0,"ROSIN PRESS Manual H12T 6""X8""",0.686,3488.0,Dyna Mag-Pro 2-15-4/5  gal,0.644
hmh01608,hydrodynamics-ionic-grow-3-1-5-premium-plant-nutrient-2-5-gallon,HydroDynamics Ionic® Grow 3-1-5 Premium Plant Nutrient 2.5 gallon,100.0,0.0,2449.0,Ionic Grow Gal. 3-1-5,0.709,15.0,56.1,2449.0,Ionic Grow Gal. 3-1-5,1 Gal,15.0,56.1,0,Nickel City Wholesale Garden Supply,0.709,needs-review,auto-resolved: stronger numeric overlap,3357.0,Ionic PK Boost 2.5 Gallon,0.691,2225.0,Ionic Siol Bloom 5 gallon,0.674
,dli-diode-series-led-toplighting-led-fixture-long,,,,2607.0,APEX-DLI Toplighting LED,0.709,3.0,1399.0,2607.0,APEX-DLI Toplighting LED,240V/led top,3.0,1399.0,0,Nickel City Wholesale Garden Supply,0.709,needs-review,Verify vs alt 3368 (score 0.583),3368.0,Series LED Multilayer 600 FS-DC,0.583,1925.0,E-Series LED Adapter - 120 - 2,0.533
,dli-diode-series-led-toplighting-led-fixture-long,,,,2607.0,APEX-DLI Toplighting LED,0.709,3.0,1399.0,2607.0,APEX-DLI Toplighting LED,240V/led top,3.0,1399.0,0,Nickel City Wholesale Garden Supply,0.709,needs-review,Verify vs alt 3368 (score 0.583),3368.0,Series LED Multilayer 600 FS-DC,0.583,1925.0,E-Series LED Adapter - 120 - 2,0.533
hmh01730,badboy-ho-t-5-4-ft-triphosphor-grow-54-w-6500-k-2,"BadBoy HO T-5 4 ft Triphosphor Grow 54 W, 6500 K",15.95,0.0,2252.0,"T5/24"" Sunlite 865 K lamp HO",0.709,12.0,9.25,2252.0,"T5/24"" Sunlite 865 K lamp HO",2 ft.,12.0,9.25,0,Nickel City Wholesale Garden Supply,0.709,needs-review,Verify vs alt 776 (score 0.616),776.0,BadBoy T5 4'-12 Fixture w/ bulb,0.616,774.0,BadBoy T5 4'-6 Fixture w/ Bulbs,0.614
hmh00340,the-hammer-100-gm,The Hammer 100 gm,169.95,0.0,1612.0,The Hammer 100g,0.706,4.0,166.13,1612.0,The Hammer 100g,100 g,4.0,166.13,0,Nickel City Wholesale Garden Supply,0.706,needs-review,Verify vs alt 1605 (score 0.569),1605.0,Ton O Bud 100gm. 0-49-32,0.569,1799.0,SURGE PLUS 350 Gm,0.568
hmh00305,jungle-green-10-kg,Jungle Green 10 kg,400.0,0.0,1617.0,Jungle Green 2kg,0.705,6.0,56.4,1617.0,Jungle Green 2kg,2 Kg,6.0,56.4,0,Nickel City Wholesale Garden Supply,0.705,needs-review,Verify vs alt 2847 (score 0.610),2847.0,Yield Up 10 Kg.,0.61,1616.0,Jungle Green 500g,0.536
hmh00604,t5-high-output-fluorescent-lamps,T5 High Output Fluorescent Lamps,14.95,0.0,3333.0,iSunlight® T5 Bloom LED Lamps,0.704,15.0,18.0,3333.0,iSunlight® T5 Bloom LED Lamps,,15.0,18.0,0,Hawthorne Hydoponics LLC,0.704,needs-review,Verify vs alt 3659 (score 0.582),3659.0,UltraGrow 6 lamp T5 /4ft,0.582,2252.0,"T5/24"" Sunlite 865 K lamp HO",0.559
hmh00950,two-way-splitter-3-8-in,TWO WAY SPLITTER 3/8 in.,6.25,0.0,1017.0,"Two Way Splitter 1/4""",0.703,-1.0,5.62,1017.0,"Two Way Splitter 1/4""",1 Pc,-1.0,5.62,0,Nickel City Wholesale Garden Supply,0.703,needs-review,Verify vs alt 2829 (score 0.630),2829.0,Poly Tubing Black 3/8 in 50 ft,0.63,2548.0,FloraFlex 8 in FloraCap 2.0,0.597
hmh01226,bcuzz-coco-nutrition-componet-a-1l,B'Cuzz CoCo Nutrition Componet A 1L,16.1,0.0,2098.0,B'Cuzz Coco Nutrition B Qt,0.702,2.0,16.1,2098.0,B'Cuzz Coco Nutrition B Qt,1 Qt,2.0,16.1,0,Nickel City Wholesale Garden Supply,0.702,needs-review,Needs review: close alt 2097 (Δ=0.009),2097.0,B'cuzz Coco Nutrition A Qt,0.693,1070.0,B'Cuzz Hydro Nutrition A Qt,0.581
hmh01518,hortilux-lu400-watt-htl-en,Hortilux LU400 Watt/HTL/EN,45.5,0.0,3039.0,Hortilux® LU 1000 DE/HTL Double,0.701,7.0,149.95,3039.0,Hortilux® LU 1000 DE/HTL Double,1,7.0,149.95,0,Nickel City Wholesale Garden Supply,0.701,needs-review,auto-resolved: price proximity,1380.0,HORTILUX DE 1000-VS,0.679,3454.0,HORTILUX DE 1000-VS,0.679
,spin-pro-wire-replacments,Spin Pro Wire Replacments,17.95,0.0,1885.0,PRO REPLACMENT charcoal 15lb,0.697,4.0,49.95,1885.0,PRO REPLACMENT charcoal 15lb,15 lb,4.0,49.95,0,Nickel City Wholesale Garden Supply,0.697,needs-review,Verify vs alt 2051 (score 0.523),2051.0,Spinpro Replacement Wires,0.523,3399.0,Athena Pro Grow 10 lb.,0.462
hmh00822,1-2-grommet-bag-of-25,"1/2"" Grommet (bag of 25)",17.0,0.0,963.0,Grow Bag 5Gal,0.697,261.0,0.64,963.0,Grow Bag 5Gal,1 Pc,261.0,0.64,0,NGW,0.697,needs-review,Needs review: close alt 1924 (Δ=0.022),1924.0,Grow Bag 5Gal 25Pk,0.675,2874.0,25 mesh bubble bag 5 gallon,0.67
hmh00730,18-can-filter-flange-max,"18"" Can Filter Flange Max",41.66,0.0,2277.0,"CAN Max-Fan 18""",0.696,1.0,1531.34,2277.0,"CAN Max-Fan 18""",1 Box,1.0,1531.34,0,Nickel City Wholesale Garden Supply,0.696,needs-review,Verify vs alt 2986 (score 0.601),2986.0,"COMBO Max 14 w/Can 150 & 14"" Fl",0.601,537.0,"CAN 8"" Flange",0.513
hmh00339,the-hammer-20-gm,The Hammer 20 gm,41.01,0.0,1611.0,The Hammer 20g,0.694,24.0,39.05,1611.0,The Hammer 20g,20 g,24.0,39.05,0,Nickel City Wholesale Garden Supply,0.694,needs-review,Verify vs alt 1799 (score 0.572),1799.0,SURGE PLUS 350 Gm,0.572,688.0,sub culture M 600 gm,0.5
hmh00768,trimpro-rotor-exit-chute,TRIMPRO ROTOR Exit Chute,17.0,0.0,419.0,Trimpro Rotor,0.693,3.0,1559.11,419.0,Trimpro Rotor,Box,3.0,1559.11,0,Nickel City Wholesale Garden Supply,0.693,needs-review,Verify vs alt 2347 (score 0.598),2347.0,Trimpro Rotor w/ Workstation,0.598,423.0,Trimpro w/ Workstation GM,0.402
hmh00536,badboy-t-5-4-ft-16-lamp-fixture-864-w,BADBOY T-5 4 ft - 16 Lamp Fixture 864 W,399.0,0.0,774.0,BadBoy T5 4'-6 Fixture w/ Bulbs,0.695,9.0,239.0,777.0,BadBoy T5 4'-16 Fixture w/ Bulb,1 Box,16.0,499.0,0,Nickel City Wholesale Garden Supply,0.693,needs-review,auto-resolved: alt price proximity,777.0,BadBoy T5 4'-16 Fixture w/ Bulb,0.693,773.0,BadBoy T5 4'-4 Fixture w/ Bulbs,0.688
hmh00237,koolbloom-16-lb,KoolBloom 16 lb,235.0,0.0,104.0,MaxiBloom 16Lb,0.694,5.0,124.5,105.0,Kool Bloom Soluable 16Lb,16 Lb,7.0,229.71,0,Nickel City Wholesale Garden Supply,0.692,needs-review,auto-resolved: alt price proximity,105.0,Kool Bloom Soluable 16Lb,0.692,103.0,MaxiGro 16Lb,0.642
hmh00534,badboy-t-5-4-ft-8-lamp-fixture-432-w,BADBOY T-5 4 ft - 8 Lamp Fixture 432 W,200.0,0.0,773.0,BadBoy T5 4'-4 Fixture w/ Bulbs,0.692,13.0,170.0,773.0,BadBoy T5 4'-4 Fixture w/ Bulbs,1 Box,13.0,170.0,0,Nickel City Wholesale Garden Supply,0.692,needs-review,auto-resolved: price proximity,775.0,BadBoy T5 4'-8 Fixture w/ bulbs,0.685,777.0,BadBoy T5 4'-16 Fixture w/ Bulb,0.684
hmh00533,badboy-t-5-4-ft-6-lamp-fixture-324-w,BADBOY T-5 4 ft - 6 Lamp Fixture 324 W,175.0,0.0,773.0,BadBoy T5 4'-4 Fixture w/ Bulbs,0.692,13.0,170.0,773.0,BadBoy T5 4'-4 Fixture w/ Bulbs,1 Box,13.0,170.0,0,Nickel City Wholesale Garden Supply,0.692,needs-review,auto-resolved: price proximity,777.0,BadBoy T5 4'-16 Fixture w/ Bulb,0.69,774.0,BadBoy T5 4'-6 Fixture w/ Bulbs,0.685
hmh00532,badboy-t-5-4-ft-4-lamp-fixture-216-w,BADBOY T-5 4 ft - 4 Lamp Fixture 216 W,140.0,0.0,777.0,BadBoy T5 4'-16 Fixture w/ Bulb,0.696,16.0,499.0,774.0,BadBoy T5 4'-6 Fixture w/ Bulbs,1 Box,9.0,239.0,0,Nickel City Wholesale Garden Supply,0.692,needs-review,auto-resolved: alt price proximity,774.0,BadBoy T5 4'-6 Fixture w/ Bulbs,0.692,773.0,BadBoy T5 4'-4 Fixture w/ Bulbs,0.679
,grease-gun-auto-seed-8pk,Grease Gun Auto-Seed 8pk,50.0,0.0,3560.0,Facefat Strain Auto FEM,0.691,0.0,,3560.0,Facefat Strain Auto FEM,8pk,0.0,,0,@Flowers-HEMP,0.691,needs-review,Verify vs alt 3545 (score 0.532),3545.0,NANO SULFURTERPENE Boost 250ml.,0.532,3648.0,GREASE yellow Finisher 1 liter,0.528
,cloudray-s9-gen-2-grow-tent-clip-fan-9-oscillating,"CLOUDRAY S9, Gen 2 Grow Tent Clip Fan 9” Oscillating",99.0,10.0,3556.0,"7"" clip fan 2 speed",0.691,15.0,23.99,3556.0,"7"" clip fan 2 speed","7""",15.0,23.99,0,BFG,0.691,needs-review,Verify vs alt 2386 (score 0.458),2386.0,UNO 2x4 Grow Tent,0.458,3443.0,"Hurricane 12"" Oscillating fan",0.447
,skywalker-auto-skywalker-og-x-gelato-41-auto-5-seed,,,,3257.0,"G.M.O. Auto ""OG""",0.69,0.0,50.0,3257.0,"G.M.O. Auto ""OG""",8 pk,0.0,50.0,0,@Flowers-HEMP,0.69,needs-review,Needs review: close alt 3571 (Δ=0.022),3571.0,GELATO #41 @Flowers 32%,0.668,3535.0,Gelato #41 Simi FullTerm 11 G.,0.531
hmh01745,hydrodyamics-clonex-mist-300ml,Hydrodyamics Clonex Mist 300Ml,25.26,0.0,2993.0,Clonex Mist 750 ML,0.69,5.0,52.0,2993.0,Clonex Mist 750 ML,740 ml,5.0,52.0,0,Nickel City Wholesale Garden Supply,0.69,needs-review,Verify vs alt 3036 (score 0.593),3036.0,Clonex Mist Concentrate Qt.,0.593,2892.0,Clonex Mist 300 grams,0.589
hmh00513,sunsoaker-parabolic-reflector-w-horizonal-socket-bracket,SunSoaker Parabolic Reflector w/ Horizonal Socket bracket,99.0,0.0,760.0,"Sun Soaker 48"" Parabolic",0.689,11.0,130.99,760.0,"Sun Soaker 48"" Parabolic",1 Box,11.0,130.99,0,Nickel City Wholesale Garden Supply,0.689,needs-review,Verify vs alt 757 (score 0.503),757.0,"Ultragrow A/C 6""",0.503,758.0,"Ultragrow A/C 8""",0.503
hmh00882,t5-cfl-4-plantmax-warm-54w-3000k-tube-4800-lumens,T5 CFL 4' Plantmax Warm 54W. 3000K tube 4800 lumens,10.95,0.0,1293.0,Sunblaster 4'  T5 Fixture,0.687,8.0,46.95,1293.0,Sunblaster 4'  T5 Fixture,1 Box,8.0,46.95,0,Nickel City Wholesale Garden Supply,0.687,needs-review,Verify vs alt 1299 (score 0.549),1299.0,Ultragrow 4'-8 Tube T5 Fixture,0.549,3037.0,Hortilux PowerVegT5-4`54W.HO UV,0.512
hmh01705,sunblaster-200w-cf-6400k-2,Sunblaster 200W CF 6400k,109.95,0.0,1734.0,Sunblaster CFL 200w 6400k,0.686,4.0,49.95,1734.0,Sunblaster CFL 200w 6400k,1 Box,4.0,49.95,0,Nickel City Wholesale Garden Supply,0.686,needs-review,auto-resolved: price proximity,3076.0,SunBlaster 10K 2ft. lamp,0.662,1898.0,Sunblaster 2' Reflector,0.657
,bloom-grease-fermented-flowering-plant-juice,Bloom Grease * Fermented Flowering Plant Juice,29.97,100.0,3650.0,Bloom GREASE canna 1000 ml,0.685,12.0,106.0,3650.0,Bloom GREASE canna 1000 ml,1000 ml,12.0,106.0,0,GREASE,0.685,needs-review,Verify vs alt 3649 (score 0.649),3649.0,Bloom GREASE canna 500 ml,0.649,3542.0,GREASE CANNABLOOM FERMENTED 250,0.63
,athena-camg-2,Athena CaMg,45.0,0.0,3134.0,Athena CaMg Supplement Gal.,0.685,1.0,45.0,3134.0,Athena CaMg Supplement Gal.,gallon,1.0,45.0,0,Athena,0.685,needs-review,auto-resolved: price proximity,1988.0,CaMg+ 2.5Gal,0.66,918.0,G.O. CaMg+ 6 Gal,0.612
hmh00729,16-can-filter-flange-max,"16"" Can Filter Flange Max",38.33,0.0,1131.0,"CAN Max-Fan 16""",0.685,1.0,1216.38,1131.0,"CAN Max-Fan 16""",1 Box,1.0,1216.38,0,Nickel City Wholesale Garden Supply,0.685,needs-review,Verify vs alt 2986 (score 0.601),2986.0,"COMBO Max 14 w/Can 150 & 14"" Fl",0.601,536.0,"CAN 6"" Flange",0.513
hmh01704,sunblaster-125w-cf-2500k-2,Sunblaster 125W CF 2500k,59.95,0.0,1735.0,Sunblaster CFL 125w 2500k,0.683,2.0,56.71,1735.0,Sunblaster CFL 125w 2500k,1 Box,2.0,56.71,0,Nickel City Wholesale Garden Supply,0.683,needs-review,auto-resolved: price proximity,3076.0,SunBlaster 10K 2ft. lamp,0.675,1898.0,Sunblaster 2' Reflector,0.664
hmh01676,pure-clean-powerful-natural-enzymes-1-liter,Pure Clean Powerful natural enzymes 1 liter,46.0,0.0,2560.0,Pure Enzym Lt,0.682,8.0,44.97,2560.0,Pure Enzym Lt,1 Lt,8.0,44.97,0,Nickel City Wholesale Garden Supply,0.682,needs-review,Verify vs alt 6 (score 0.627),6.0,Pure Blend Pro Grow Gal,0.627,3213.0,Athena Clean Line Perafoam 1 Ga,0.626
,scietetics-ful-v-tech-element-transfer-system-gallon,Scietetics Ful V Tech Element Transfer System Gallon,69.0,8.0,3610.0,"Ful acids""V""TECH  fulvic acids",0.68,2.0,79.95,3610.0,"Ful acids""V""TECH  fulvic acids",Gallon,2.0,79.95,0,Phive8,0.68,needs-review,Verify vs alt 3511 (score 0.619),3511.0,Rhizium element tranferr 2.5Ga.,0.619,1755.0,Ruby Ful#$% 15 GAL.,0.575
