Variant SKU,Handle,Title,Variant Price,Variant Inventory Qty,Top Candidate Item Number,Top Candidate Item Name,Top Candidate Score,Top Candidate Qty Total,Top Candidate Regular Price,POS Item Number,POS Item Name,POS Size,POS Qty Total,POS Regular Price,POS On Order Qty,POS Vendor,Match Score,Confidence,Review Notes,Alt1 Item Number,Alt1 Item Name,Alt1 Score,Alt2 Item Number,Alt2 Item Name,Alt2 Score
,athena-pro-bloom-10-lb,Athena Pro Bloom 10 lb.,79.00,0,3142,Athena Pro Dry Bloom 0-12-24,1.419,7,110.00,3142,Athena Pro Dry Bloom 0-12-24,10 lb.,7,110.00,0,Athena,1.419,auto-high,,3399,Athena Pro Grow 10 lb.,1.373,3397,Athena Pro Balance 10 lb,1.240
hmh00099,all-purpose-feeder-packs-20-ct,All-Purpose feeder packs.- 20 ct.,5.99,0,143,Organic Feeder Packs 20Ct,0.881,16,5.86,143,Organic Feeder Packs 20Ct,20 Ct,16,5.86,0,Nickel City Wholesale Garden Supply,0.881,auto-high,,1940,Organic Feeder Packs 50ct,0.761,1714,Harvest Moon-All Purpose Qt,0.537
hmh00278,bcuzz-growth-stimulator-1-gal,B'Cuzz Growth Stimulator - 1 gal,150.00,0,1057,B'Cuzz Grow Gal,0.909,3,146.63,1057,B'Cuzz Grow Gal,1 Gal,3,146.63,0,Nickel City Wholesale Garden Supply,0.909,auto-high,,217,Greenfuse Growth Gal,0.818,3138,Athena Grow A 4-0-1 Gal.,0.791
hmh01199,aquaspinners,AquaSpinners,1.15,0,,,,,,,,,0,,0,,,no-match,No match,,,,,,
,arjans-strawberry-haze-feminised-swiss-sativa-x-nl5-haze-mist-5-seed,Arjan's Strawberry Haze (Feminised) Swiss sativa x NL5 Haze Mist-5 seed,45.00,0,3549,AMBER LABEL - SATIVA 250ml,0.215,0,74.95,,,,0,,0,,0.215,low-score,Ambiguous: Δ=0.036,2993,Clonex Mist 750 ML,0.179,1961,Haze Auto x White Widow Auto,0.162
,alfa-grease-alfalfa-extract,Alfa Grease * Alfalfa Extract,32.97,100,3651,ALFALFA GREASE extract 1000ml,1.102,12,106.00,3651,ALFALFA GREASE extract 1000ml,1000ml,12,106.00,0,GREASE,1.102,auto-high,,3540,Blue Grease Algae Extract 250ml,0.748,3600,BLUE GREASE ALGAE EXTRACT 1000m,0.711
,ac-infinity-self-watering-fabric-pot-base-xl-4-pack,"AC Infinity -Self-Watering Fabric Pot Base XL, 4-Pack",89.99,0,2876,Square Plastic Pot Black 4 in,0.584,10,0.28,,,,0,,0,,0.584,low-score,Ambiguous: Δ=0.044,1188,"Cow Pot 4""  /12 per",0.540,1989,4 x 4 jiffy pots (10/$3.00),0.529
hmh01431,atami-rootblastic-80-ml,Atami RootBlastic 80 ml.,43.42,0,2163,Rootbastic 80ml,0.962,16,43.95,2163,Rootbastic 80ml,80 ml,16,43.95,0,NGW,0.962,auto-high,,3350,Silicium 100 ML,0.483,3662,ATami Growth GROWTH -C,0.421
hmh00282,bcuzz-root-stimulator-12-oz,B'Cuzz Root Stimulator - 12 oz,22.00,0,1055,B'Cuzz Grow 12oz,0.849,7,21.51,1055,B'Cuzz Grow 12oz,12 Oz,7,21.51,0,Nickel City Wholesale Garden Supply,0.849,auto-high,,1058,B'Cuzz Bloom 12oz,0.793,2402,Blossom Builder 12oz,0.698
,athena-camg-1-gallon,Athena CaMg 1 Gallon,45.00,0,3138,Athena Grow A 4-0-1 Gal.,1.160,4,45.00,3138,Athena Grow A 4-0-1 Gal.,gallon,4,45.00,0,Athena,1.160,needs-review,Needs review: close alt 3139 (Δ=0.000),3139,Athena Grow B 1-3-5 Gal.,1.160,3631,Athena Grow A 1-3-5 /5 Gal.,1.147
,athena-bloom-a-1-gallon-2,Athena Bloom A 1- Gallon,45.00,0,3502,N.C.R. Bloom 2.5 Gallon,1.437,0,149.00,3501,N.C.R Bloom 1 gallon,gallon,-3,67.00,0,Hawthorne Hydoponics LLC,1.431,auto-high,auto-resolved: alt price proximity,3501,N.C.R Bloom 1 gallon,1.431,3281,Athena Bloom A 5 Gal,1.227
hmh01376,athenas-aminas-gallon,Athena's Aminas Gallon,45.00,0,2778,Athenas Aminas 2.5 gal,1.194,0,90.00,2778,Athenas Aminas 2.5 gal,2.5 gal,0,90.00,0,Sunlight Supply inc.,1.194,auto-high,,2363,Athena's Aminas Gal,1.084,2362,Athena's Aminas Qt,0.924
hmh00276,bcuzz-growth-stimulator-12oz,B'Cuzz Growth Stimulator - 12oz,22.00,0,1350,B'Cuzz Growth-C Qt,0.777,6,16.32,1350,B'Cuzz Growth-C Qt,liter,6,16.32,0,Nickel City Wholesale Garden Supply,0.777,needs-review,auto-resolved: price proximity,1185,B’Cuzz Bloom Stimulator 0-0-0.7,0.762,1055,B'Cuzz Grow 12oz,0.713
hmh00263,bcuzz-hydro-a-1l,B'Cuzz Hydro A 1L,16.10,0,1202,B'Cuzz Hydro A 10L,0.757,0,89.95,1202,B'Cuzz Hydro A 10L,10 Liter,0,89.95,0,Nickel City Wholesale Garden Supply,0.757,needs-review,Needs review: close alt 1203 (Δ=0.019),1203,B'Cuzz Hydro B 10L,0.738,1350,B'Cuzz Growth-C Qt,0.581
hmh01434,bcuzz-blossombuilder-355-ml,B`Cuzz BlossomBuilder 355 ml.,46.69,0,1202,B'Cuzz Hydro A 10L,0.424,0,89.95,,,,0,,0,,0.424,low-score,Ambiguous: Δ=0.008,1203,B'Cuzz Hydro B 10L,0.416,1185,B’Cuzz Bloom Stimulator 0-0-0.7,0.401
hmh00257,bcuzz-bio-nrg-bloom-c-1l,B'Cuzz BIO-NRG Bloom-C 1L,16.70,0,1068,B'Cuzz Bloom-C Qt,0.882,31,16.32,1068,B'Cuzz Bloom-C Qt,1 Qt,31,16.32,0,Nickel City Wholesale Garden Supply,0.882,auto-high,,1069,B'Cuzz Flavor-C Qt,0.713,1185,B’Cuzz Bloom Stimulator 0-0-0.7,0.645
hmh01229,bcuzz-coco-nutrition-componet-b-5l,B'Cuzz CoCo Nutrition Componet B 5L,65.50,0,2098,B'Cuzz Coco Nutrition B Qt,0.739,2,16.10,2098,B'Cuzz Coco Nutrition B Qt,1 Qt,2,16.10,0,Nickel City Wholesale Garden Supply,0.739,needs-review,auto-resolved: text similarity,1073,B'Cuzz Hydro Nutrition B 5L,0.731,1072,B'Cuzz Hydro Nutrition A 5L,0.724
hmh01178,aquashield-qt,AquaShield Qt.,14.50,0,13,AquaShield Qt,1.330,2,14.17,13,AquaShield Qt,1 Qt,2,14.17,0,NGW,1.330,auto-high,,14,AquaShield Gal,0.823,2758,G-10 qt,0.760
hmh01432,atami-rootblastic-250-ml,Atami RootBlastic 250 ml,82.84,0,1778,Flawless Finish  250 ml.,0.798,2,12.95,1778,Flawless Finish  250 ml.,250 ml,2,12.95,0,Advanced Nutrients,0.798,auto-high,,2404,Rootbastic 250ml,0.747,1420,Mono Silicium SI 250 ml,0.727
,athena-stack-32-oz,Athena Stack 32 oz,100.00,0,3133,Athena Stack 32 oz.,1.606,17,100.00,3133,Athena Stack 32 oz.,32 oz,17,100.00,0,Athena,1.606,auto-high,,3492,Clonex 32 oz gell,0.836,2978,pure 3 way 32 oz.,0.830
hmh01598,accurate-ph-4-replacement-remote-probe,Accurate pH 4 replacement /remote probe,34.95,0,2832,Accurate pH 4 replacement probe,1.645,0,34.95,2832,Accurate pH 4 replacement probe,,0,34.95,0,Nickel City Wholesale Garden Supply,1.645,auto-high,,1950,pH-3 Replacement Probe,0.786,1053,24-7 pH Replacement Probe,0.772
hmh01375,athenas-aminas-quart,Athena's Aminas Quart,15.00,0,2362,Athena's Aminas Qt,1.090,13,14.66,2362,Athena's Aminas Qt,1 Qt,13,14.66,0,Nickel City Wholesale Garden Supply,1.090,auto-high,,2778,Athenas Aminas 2.5 gal,1.008,2363,Athena's Aminas Gal,0.926
hmh00900,6-ft-add-a-lamp-pkg-includes-rail-pushrod-trolley-hardware,6 ft add-a-lamp pkg. Includes rail pushrod trolley & hardware,59.95,0,895,Add-A-Lamp Hardware Kit,0.612,12,23.41,,,,0,,0,,0.612,low-score,Ambiguous: Δ=0.104,3148,OD Tray 4 ft x 6 ft - Black,0.508,3659,UltraGrow 6 lamp T5 /4ft,0.494
hmh01322,6-net-pot,"6"" Net Pot",1.50,0,1542,"6"" Net Pot",1.009,55,2.33,1542,"6"" Net Pot",1 Pc,55,2.33,0,Nickel City Wholesale Garden Supply,1.009,auto-high,auto-resolved: price proximity,948,"6"" Net Pot Lid",0.982,3169,FloraFlex 6 in PotPro Pot,0.792
hmh01224,bcuzz-booster-pack,B'cuzZ Booster Pack,12.95,0,3135,Athena PK Bloom booster Gal.,0.722,6,45.00,3135,Athena PK Bloom booster Gal.,gallon,6,45.00,0,Athena,0.722,needs-review,Verify vs alt 1066 (score 0.635),1066,B'Cuzz Tabzz,0.635,2096,B'cuzz Booster Pack,0.615
hmh00273,bcuzz-bloom-stimulator-12oz,B'Cuzz Bloom Stimulator - 12oz,22.00,0,1185,B’Cuzz Bloom Stimulator 0-0-0.7,1.045,4,46.68,1185,B’Cuzz Bloom Stimulator 0-0-0.7,qt,4,46.68,0,Nickel City Wholesale Garden Supply,1.045,auto-high,,1058,B'Cuzz Bloom 12oz,0.886,1059,B'Cuzz Bloom Stimulant Qt,0.704
hmh01226,bcuzz-coco-nutrition-componet-a-1l,B'Cuzz CoCo Nutrition Componet A 1L,16.10,0,2098,B'Cuzz Coco Nutrition B Qt,0.702,2,16.10,2098,B'Cuzz Coco Nutrition B Qt,1 Qt,2,16.10,0,Nickel City Wholesale Garden Supply,0.702,needs-review,Needs review: close alt 2097 (Δ=0.009),2097,B'cuzz Coco Nutrition A Qt,0.693,1070,B'Cuzz Hydro Nutrition A Qt,0.581
hmh01228,bcuzz-coco-nutrition-componet-a-5l,B'Cuzz CoCo Nutrition Componet A 5L,65.50,0,1072,B'Cuzz Hydro Nutrition A 5L,0.731,5,50.34,1072,B'Cuzz Hydro Nutrition A 5L,5 Lt,5,50.34,0,Nickel City Wholesale Garden Supply,0.731,needs-review,auto-resolved: price proximity,2098,B'Cuzz Coco Nutrition B Qt,0.727,1073,B'Cuzz Hydro Nutrition B 5L,0.724
,athena-bloom-b,Athena Bloom B 1 Gallon,45.00,0,3501,N.C.R Bloom 1 gallon,1.504,-3,67.00,3501,N.C.R Bloom 1 gallon,gallon,-3,67.00,0,Hawthorne Hydoponics LLC,1.504,auto-high,,2412,Thunder Bloom Gal,1.272,3282,Athena Bloom B 5 Gal,1.223
,athena-pk-bloom-booster,Athena PK Bloom Booster-1 gallon,45.00,0,3135,Athena PK Bloom booster Gal.,1.278,6,45.00,3135,Athena PK Bloom booster Gal.,gallon,6,45.00,0,Athena,1.278,auto-high,,555,Ginormous Gal,1.153,596,Hydro Deuce Gal,1.151
,athena-grow-b,Athena Grow B 1 Gallon,45.00,0,3139,Athena Grow B 1-3-5 Gal.,1.548,4,45.00,3139,Athena Grow B 1-3-5 Gal.,gallon,4,45.00,0,Athena,1.548,auto-high,auto-resolved: price proximity,3632,Athena Grow B 1-3-5 /5 Gal.,1.533,3138,Athena Grow A 4-0-1 Gal.,1.530
,agrowlyte-5-gallon,AGrowLyte 5 gallon,179.00,0,3656,Agrowlyte 5 gallon plant wash,1.195,1,199.00,3656,Agrowlyte 5 gallon plant wash,gallon,1,199.00,0,AGrowlyte,1.195,auto-high,,3411,Athena I.P.M. /5 Gal,1.080,3631,Athena Grow A 1-3-5 /5 Gal.,1.029
hmh01023,b-52-vitamin-2-5-gal,B-52 Vitamin (2.5 gal),330.00,0,3411,Athena I.P.M. /5 Gal,1.029,0,425.00,3411,Athena I.P.M. /5 Gal,5 gal,0,425.00,0,Athena,1.029,auto-high,auto-resolved: price proximity,3139,Athena Grow B 1-3-5 Gal.,1.008,3632,Athena Grow B 1-3-5 /5 Gal.,1.007
hmh00741,8-flange,"8"" Flange",26.58,0,537,"CAN 8"" Flange",1.174,13,15.20,537,"CAN 8"" Flange",1 Pc,13,15.20,0,Nickel City Wholesale Garden Supply,1.174,auto-high,,697,"PRO Flange Kit 8""",0.877,536,"CAN 6"" Flange",0.810
,agrowlyte-stop-pm-5-gallon,Agrowlyte Stop PM 5 Gallon,169.00,0,3656,Agrowlyte 5 gallon plant wash,0.958,1,199.00,3656,Agrowlyte 5 gallon plant wash,gallon,1,199.00,0,AGrowlyte,0.958,auto-high,,3411,Athena I.P.M. /5 Gal,0.857,3607,N.C.R. GROW Juice 2.5 Gallon,0.819
hmh01200,aquaspinners-2,AquaSpinners,1.15,0,,,,,,,,,0,,0,,,no-match,No match,,,,,,
,alienz-auto-feminised-alienz-x-watermelon-auto-5-seed,AlienZ Auto (Feminised) Alienz x Watermelon Auto 5 Seed,66.00,0,1961,Haze Auto x White Widow Auto,0.345,0,50.00,,,,0,,0,,0.345,low-score,Ambiguous: Δ=0.049,3582,G.M.O. X MendoBreath/ Auto,0.295,3560,Facefat Strain Auto FEM,0.291
,athena-camg-2,Athena CaMg,45.00,0,3134,Athena CaMg Supplement Gal.,0.685,1,45.00,3134,Athena CaMg Supplement Gal.,gallon,1,45.00,0,Athena,0.685,needs-review,auto-resolved: price proximity,1988,CaMg+ 2.5Gal,0.660,918,G.O. CaMg+ 6 Gal,0.612
hmh01201,air-tight-6-a-c-w-15-socket-set,Air Tight 6 A/C - w/15' Socket Set,75.00,0,1951,AiroFlow Hood,0.770,2,155.42,1951,AiroFlow Hood,1 Box,2,155.42,0,Nickel City Wholesale Garden Supply,0.770,needs-review,Verify vs alt 734 (score 0.637),734,Socket Set 15' Cord,0.637,757,"Ultragrow A/C 6""",0.609
,athena-ipm-32-oz,Athena IPM 32 oz.,65.00,0,3133,Athena Stack 32 oz.,1.020,17,100.00,3133,Athena Stack 32 oz.,32 oz,17,100.00,0,Athena,1.020,auto-high,,3492,Clonex 32 oz gell,0.844,2978,pure 3 way 32 oz.,0.838
,athena-cuts-rooting-gel-compound-14oz,Athena Cuts Rooting Gel Compound - 14oz,72.00,0,3150,Athena Cuts Rooting Gel -14 oz,1.100,11,72.00,3150,Athena Cuts Rooting Gel -14 oz,14 oz,11,72.00,0,Athena,1.100,auto-high,,2017,EZ Clone Rooting 1oz,0.665,3149,Athena LQ-CUTS-7oz,0.597
,athena-pro-core-10-lb,Athena Pro Core 10 lb.,79.00,0,3410,Athena Pro Core 10 lb,1.479,7,110.00,3410,Athena Pro Core 10 lb,10 lp,7,110.00,0,Athena,1.479,auto-high,,3399,Athena Pro Grow 10 lb.,1.378,3397,Athena Pro Balance 10 lb,1.245
hmh00261,bcuzz-bio-nrg-growth-c-1l,B'Cuzz BIO-NRG Growth-C 1L,16.70,0,1350,B'Cuzz Growth-C Qt,0.743,6,16.32,1350,B'Cuzz Growth-C Qt,liter,6,16.32,0,Nickel City Wholesale Garden Supply,0.743,needs-review,Verify vs alt 1069 (score 0.702),1069,B'Cuzz Flavor-C Qt,0.702,1068,B'Cuzz Bloom-C Qt,0.669
,athena-cleanse,Athena Cleanse,70.00,0,3153,Athena Cleanse 5 Gal.,1.037,1,300.00,3153,Athena Cleanse 5 Gal.,5 gal.,1,300.00,0,Athena,1.037,auto-high,,3006,Athena Cleanse gal.,0.661,,,
,athena-cleanse,,,,3153,Athena Cleanse 5 Gal.,0.919,1,300.00,3153,Athena Cleanse 5 Gal.,5 gal.,1,300.00,0,Athena,0.919,auto-high,,3006,Athena Cleanse gal.,0.521,,,
hmh00260,bcuzz-bio-nrg-flavor-c-5l,B'Cuzz BIO-NRG Flavor-C 5L,67.00,0,1069,B'Cuzz Flavor-C Qt,0.901,-1,16.32,1069,B'Cuzz Flavor-C Qt,1 liter,-1,16.32,0,Nickel City Wholesale Garden Supply,0.901,auto-high,,2244,B'Cuzz Flavor-C 5L,0.793,1068,B'Cuzz Bloom-C Qt,0.678
hmh01021,b-52-vitamin-1-lt,B-52 Vitamin (1 lt),44.60,0,1561,B-52 Lt,1.264,30,49.98,1561,B-52 Lt,1 Lt,30,49.98,0,Advanced Nutrients,1.264,auto-high,,241,B-52 10L,0.976,1560,B-52 4L,0.867
,ac-wsa20-b-automatic-water-sprayer-2-liter,"AC-WSA20-B Automatic Water Sprayer, 2-Liter",29.99,0,3369,Jacto-8C Backpack Sprayer -2Gal,0.640,0,264.00,3369,Jacto-8C Backpack Sprayer -2Gal,2 gallon,0,264.00,0,BFG,0.640,needs-review,Verify vs alt 2347 (score 0.511),2347,Trimpro Rotor w/ Workstation,0.511,3068,360 Trigger Sprayer,0.361
hmh00259,bcuzz-bio-nrg-flavor-c-1l,B'Cuzz BIO-NRG Flavor-C 1L,16.70,0,1069,B'Cuzz Flavor-C Qt,0.909,-1,16.32,1069,B'Cuzz Flavor-C Qt,1 liter,-1,16.32,0,Nickel City Wholesale Garden Supply,0.909,auto-high,,1068,B'Cuzz Bloom-C Qt,0.686,2244,B'Cuzz Flavor-C 5L,0.594
hmh01373,aphrodites-extraction-gallon,Aphrodite's Extraction Gallon,45.00,0,2367,Aphrodite's Extraction Gal,1.034,3,61.58,2367,Aphrodite's Extraction Gal,1 Gal,3,61.58,0,Nickel City Wholesale Garden Supply,1.034,auto-high,,2366,Aphrodite's Extraction Qt,0.863,3462,Rainmaker 2 Gallon (8 Liter),0.562
hmh01372,aphrodites-extraction-quart,Aphrodite's Extraction Quart,22.00,0,2366,Aphrodite's Extraction Qt,1.069,8,22.58,2366,Aphrodite's Extraction Qt,1 Qt,8,22.58,0,Nickel City Wholesale Garden Supply,1.069,auto-high,,2367,Aphrodite's Extraction Gal,0.883,2425,Decision Qt,0.538
hmh01471,autumn-quart,Autumn Quart,19.70,0,2758,G-10 qt,0.746,-1,58.45,2758,G-10 qt,qt,-1,58.45,0,Nickel City Wholesale Garden Supply,0.746,needs-review,Verify vs alt 2425 (score 0.677),2425,Decision Qt,0.677,3444,Floralicious plus qt.,0.650
hmh01473,autumn-2-5-gallon,Autumn 2.5 Gallon,120.74,0,3411,Athena I.P.M. /5 Gal,0.983,0,425.00,3411,Athena I.P.M. /5 Gal,5 gal,0,425.00,0,Athena,0.983,auto-high,auto-resolved: stronger numeric overlap,1754,Autumn Gold 15 GAL.,0.953,2682,Decision 2.5 gal,0.950
hmh01597,accurate-ph-4-w-remote-probe-2,Accurate pH 4 w/remote probe,74.95,0,2832,Accurate pH 4 replacement probe,1.360,0,34.95,2832,Accurate pH 4 replacement probe,,0,34.95,0,Nickel City Wholesale Garden Supply,1.360,auto-high,,2222,CW495 pH MeterW/Remote Probe,0.615,1053,24-7 pH Replacement Probe,0.567
hmh00266,bcuzz-hydro-b-5l,B'Cuzz Hydro B 5L,51.50,0,1203,B'Cuzz Hydro B 10L,0.738,0,89.95,1203,B'Cuzz Hydro B 10L,10 liter,0,89.95,0,Nickel City Wholesale Garden Supply,0.738,needs-review,auto-resolved: text similarity,2244,B'Cuzz Flavor-C 5L,0.718,2242,B'cuzz Growth-C 5L,0.702
hmh00800,8-in-x-25-ft-flexible-duct-w-2-clamps-included,8 in. x 25 ft flexible duct w / 2 clamps included,31.95,0,2987,"14"" x 25' Can Duct w/ 2 clamps",0.995,0,66.64,2987,"14"" x 25' Can Duct w/ 2 clamps",1,0,66.64,0,Nickel City Wholesale Garden Supply,0.995,auto-high,,704,"Flexible Ducting 8""x25'",0.838,2577,"Noise Reduction Clamp 8""",0.633
hmh00966,8-oz-twin-pack-electrode-cleaning-solution-a-b,8 oz twin pack electrode cleaning solution #A & #B,17.50,0,305,pH 7.0 Calibration Solution 8oz,0.816,14,7.37,305,pH 7.0 Calibration Solution 8oz,8 Oz,14,7.37,0,Nickel City Wholesale Garden Supply,0.816,auto-high,,1212,Genesis 1413 TDS Solution 8oz,0.753,1211,Genesis 1500ppm Solution 8oz,0.742
,ac-infinity-controller-ai-environmental-controller,AC Infinity/CONTROLLER AI+ Environmental Controller,120.00,0,1251,RHC-1 Humidity Controller,0.431,0,261.58,,,,0,,0,,0.431,low-score,Ambiguous: Δ=0.009,3503,Gavita Master Controller EL2 -,0.422,1278,CO2 Controller w/ Remote Sensor,0.418
hmh00836,6-mesh-basket,"6"" Mesh Basket",1.50,0,3536,"Bucket Basket 6""",0.966,24,4.29,3536,"Bucket Basket 6""","6""",24,4.29,0,Nickel City Wholesale Garden Supply,0.966,auto-high,,2202,"Bucket Master 10"" Mesh Basket",0.926,1542,"6"" Net Pot",0.891
hmh00967,8oz-electrode-storage-solution,8oz electrode storage solution,8.75,0,305,pH 7.0 Calibration Solution 8oz,0.675,14,7.37,305,pH 7.0 Calibration Solution 8oz,8 Oz,14,7.37,0,Nickel City Wholesale Garden Supply,0.675,needs-review,Verify vs alt 1211 (score 0.629),1211,Genesis 1500ppm Solution 8oz,0.629,1212,Genesis 1413 TDS Solution 8oz,0.627
hmh00806,8-max-fan-675-cfm,"8"" Max-Fan, 675 CFM",115.00,0,1127,"CAN Max-Fan 8""",1.206,4,239.54,1127,"CAN Max-Fan 8""",1 Box,4,239.54,0,Nickel City Wholesale Garden Supply,1.206,auto-high,,2219,"CAN Max-Fan HO 8""",0.933,1847,"CAN Max-Fan 6""",0.912
hmh01731,8-pack-of-badboy-ho-t-5-4-ft-triphosphor-bloom-2,8 Pack of BadBoy HO T-5 4 ft Triphosphor Bloom,96.00,0,2252,"T5/24"" Sunlite 865 K lamp HO",0.665,12,9.25,2252,"T5/24"" Sunlite 865 K lamp HO",2 ft.,12,9.25,0,Nickel City Wholesale Garden Supply,0.665,needs-review,Verify vs alt 2005 (score 0.617),2005,Bamboo Stakes 4',0.617,3578,AUTO Froot by the Foot/ 70 Day,0.612
hmh00843,6-in-net-pot-case-of-50,6 in. Net-Pot (case of 50),97.00,0,3169,FloraFlex 6 in PotPro Pot,0.842,198,5.28,3169,FloraFlex 6 in PotPro Pot,"6""",198,5.28,0,Hawthorne Hydoponics LLC,0.842,auto-high,,948,"6"" Net Pot Lid",0.697,1542,"6"" Net Pot",0.690
hmh01540,50-ft-diamond-silver-white-film,50 ft. Diamond Silver White Film,82.95,0,2636,Diamond Silver Film 6 ml. 100,0.810,4,158.36,2636,Diamond Silver Film 6 ml. 100,4x100,4,158.36,0,Nickel City Wholesale Garden Supply,0.810,auto-high,,2635,Diamond Silver Film 6 ml. 25`,0.669,2997,"1/2"" hydrologic hose 50 ft.",0.648
hmh00740,6-flange,"6"" Flange",26.58,0,536,"CAN 6"" Flange",1.174,8,14.12,536,"CAN 6"" Flange",1 Pc,8,14.12,0,Nickel City Wholesale Garden Supply,1.174,auto-high,,1702,"6"" Flange (white box)",1.034,696,"PRO Flange Kit 6""",0.877
hmh00518,8-in-cool-tube-with-reflector-socket-w-15-ft-cord-24-long,"8 in. Cool Tube with reflector socket w/ 15 ft cord - 24"" long",89.00,0,752,"Ultragrow Cool Tube 8""",0.962,13,156.35,752,"Ultragrow Cool Tube 8""",1 Box,13,156.35,0,Nickel City Wholesale Garden Supply,0.962,auto-high,auto-resolved: stronger numeric overlap,753,"Ultragrow Cool Tube 6""",0.962,757,"Ultragrow A/C 6""",0.749
hmh00799,6-in-x-25-ft-flexible-duct-w-2-clamps-included,6 in. x 25 ft flexible duct W/ 2 clamps included,24.95,0,2987,"14"" x 25' Can Duct w/ 2 clamps",0.995,0,66.64,2987,"14"" x 25' Can Duct w/ 2 clamps",1,0,66.64,0,Nickel City Wholesale Garden Supply,0.995,auto-high,,703,"Flexible Ducting 6""x25'",0.838,2576,"Noise Reduction Clamp 6""",0.633
hmh00784,8-in-backdraft-damper,8 in. Backdraft Damper,36.95,0,717,"Backdraft Damper 8""",0.987,7,36.12,717,"Backdraft Damper 8""",1 Pc,7,36.12,0,Nickel City Wholesale Garden Supply,0.987,auto-high,,1838,"CAN 6"" Backdraft Damper",0.895,1918,"CAN 10"" Backdraft Damper",0.890
hmh00519,6-in-cool-tube-with-reflector-socket-w-15-ft-cord-24-long,"6 in. Cool Tube with reflector socket w/ 15 ft cord - 24"" long",69.95,0,752,"Ultragrow Cool Tube 8""",0.962,13,156.35,753,"Ultragrow Cool Tube 6""",1 Box,8,136.80,0,Nickel City Wholesale Garden Supply,0.962,auto-high,auto-resolved: alt price proximity,753,"Ultragrow Cool Tube 6""",0.962,758,"Ultragrow A/C 8""",0.749
hmh00847,6-in-site-plug-case-of-10,6 in. Site Plug (case of 10),31.90,0,799,"6"" Site Plug",0.890,214,3.12,799,"6"" Site Plug",1 Pc,214,3.12,0,Nickel City Wholesale Garden Supply,0.890,auto-high,,797,"3"" Site Plug",0.631,798,"4"" Site Plug",0.631
hmh00783,6-in-backdraft-damper,6 in. Backdraft Damper,27.95,0,1838,"CAN 6"" Backdraft Damper",1.244,8,19.55,1838,"CAN 6"" Backdraft Damper",1 Pc,8,19.55,0,NGW,1.244,auto-high,,716,"Backdraft Damper 6""",0.987,1918,"CAN 10"" Backdraft Damper",0.890
hmh00805,8-in-hose-clamps,8 in. hose clamps,4.00,0,2577,"Noise Reduction Clamp 8""",0.800,-3,11.68,2577,"Noise Reduction Clamp 8""",1 Box,-3,11.68,0,Sunlight Supply inc.,0.800,auto-high,,709,"Worm Gear Clamp 8""",0.763,704,"Flexible Ducting 8""x25'",0.679
hmh00804,6-in-hose-clamps,6 in. hose clamps,1.90,0,2576,"Noise Reduction Clamp 6""",0.800,-8,10.70,2576,"Noise Reduction Clamp 6""",1 Box,-8,10.70,0,Sunlight Supply inc.,0.800,auto-high,auto-resolved: text similarity,708,"Worm Gear Clamp 6""",0.769,2482,"CAN-Lite Pre-Filter 6""",0.690
hmh00831,6-in-bucket-basket,6 in. Bucket Basket,3.90,0,3536,"Bucket Basket 6""",1.210,24,4.29,3536,"Bucket Basket 6""","6""",24,4.29,0,Nickel City Wholesale Garden Supply,1.210,auto-high,,2202,"Bucket Master 10"" Mesh Basket",0.787,812,"Bucket Basket 10""",0.722
hmh00724,6-can-filter-flange,"6"" CAN Filter Flange",24.99,0,536,"CAN 6"" Flange",1.031,8,14.12,536,"CAN 6"" Flange",1 Pc,8,14.12,0,Nickel City Wholesale Garden Supply,1.031,auto-high,,1702,"6"" Flange (white box)",0.969,696,"PRO Flange Kit 6""",0.819
hmh00901,6-ft-rail-only,6 ft Rail only,25.95,0,3244,instant ZIPPER 6.5 ft.,0.733,7,14.99,3244,instant ZIPPER 6.5 ft.,6.5,7,14.99,0,,0.733,needs-review,Verify vs alt 3148 (score 0.638),3148,OD Tray 4 ft x 6 ft - Black,0.638,3552,Big Eas4.7 ft x 4.7 ft x 6.5 ft,0.626
hmh00830,5-8-shut-off-barbed-valve-bag-of-10,"5/8"" shut-off barbed valve (bag of 10)",47.20,0,2125,"5/8"" Shut Off Valve",1.184,21,4.61,2125,"5/8"" Shut Off Valve",1 Pc,21,4.61,0,Nickel City Wholesale Garden Supply,1.184,auto-high,,2873,45 mesh 5 gallon bag,0.551,2295,CAN Storage Bags,0.548
hmh01323,5-net-pot,"5"" Net Pot",1.00,0,814,"5"" Net Pot",1.009,16,1.01,814,"5"" Net Pot",1 Pc,16,1.01,0,Nickel City Wholesale Garden Supply,1.009,auto-high,,3481,FloraFlex Pot Pro  5 G,0.752,1895,NX Level Pot Elevator - 18.5 in,0.735
hmh01543,50-ft-black-white-panda-film-poly,50 ft. Black & White Panda Film (poly),52.95,0,2828,Poly Tubing Black 1/4 in 50 ft,0.940,5,11.95,2828,Poly Tubing Black 1/4 in 50 ft,1/4 in 50 ft,5,11.95,0,Sunlight Supply inc.,0.940,auto-high,,2829,Poly Tubing Black 3/8 in 50 ft,0.903,3147,Poly B&W  50 ft.x10ft.,0.792
