ID,"Product Name","Product description","Product short description",Date,"Post Type",Slug,Permalink,Brands,Brands,"Product categories","Product tags",Type,Visibility,Featured,"Shipping classes","Enable reviews","Grouped products","GTIN, UPC, EAN, or ISBN","Stock Status",Downloadable,Virtual,"Regular Price","Sale Price","Purchase Note",Weight,Length,Width,Height,Sku,"Sale Price Dates From","Sale Price Dates To",Price,"Sold Individually","Manage Stock",Stock,"Low Stock Amount","Upsell Ids","Crosssell Ids","Downloadable File Name","Downloadable Files","Download Limit","Download Expiry","Product Url","Button Text",Backorders,"Tax Status","Tax Class","Total Sales","Variation Description","Wc Rating Count","Wc Review Count","Wc Average Rating","SEO Title","SEO Meta Description","SEO Cornerstone Content","SEO Focus Keyphrase","SEO Page Analysis","SEO Score","SEO Facebook Title","SEO Facebook Description","SEO Facebook Image Source","SEO Facebook Image Custom Field Name","SEO Facebook Image Custom URL","SEO Facebook Video","SEO Facebook Object Type","SEO Facebook Article Section","SEO Facebook Article Tags","SEO Twitter Use Data from Facebook Tab","SEO Twitter Title","SEO Twitter Description","SEO Twitter Image Source","SEO Twitter Image Custom URL","SEO Twitter Image Custom Fields","SEO Twitter Card Type","SEO Robots Default","SEO Robots No Index","SEO Robots No Follow","SEO Robots No Archive","SEO Robots No Translate","SEO Robots No Image Index","SEO Robots No Snippet","SEO Robots No ODP","SEO Robots No Max Snippet","SEO Robots Max Video Preview","SEO Robots Max Image Preview","SEO Canonical URL","SEO Priority","SEO Frequency","SEO Keywords","SEO Schema","SEO Schema Type","SEO Schema Type Option","Image URL","Images Filename","Images Path","Images ID","Images Title","Images Caption","Images Description","Images Alt Text","Attachment URL","Attachments Filename","Attachments Path","Attachments ID","Attachments Title","Attachments Caption","Attachments Description","Attachments Alt Text","Author ID","Author Login","Author Email","Author First Name","Author Last Name",_fl_builder_data,_fl_builder_data_settings,_fl_builder_draft,_fl_builder_draft_settings,_fl_builder_history_position,_fl_builder_history_state_0,_fl_builder_history_state_1,_last_editor_used_jetpack,_monsterinsights_sitenote_active,_monsterinsights_sitenote_category,_monsterinsights_sitenote_id,_monsterinsights_sitenote_note,_ph_ups_hazardous_materials,_ph_ups_manufacture_country,_ph_ups_restricted_article,_ppcp_button_position,_pw_exclude_free_shipping,_w2s_shopify_data,_wf_ups_deliveryconfirmation,_wf_ups_direct_delivery,_woosea_exclude_product,_wp_old_date,_wp_old_slug,_yoast_wpseo_content_score,_yoast_wpseo_estimated-reading-time-minutes,_yoast_wpseo_focuskw,_yoast_wpseo_linkdex,_yoast_wpseo_metadesc,_yoast_wpseo_primary_product_cat,_yoast_wpseo_primary_pwb-brand,_yoast_wpseo_title,additional_property_33270,apartment_amenities_33270,article_items_33270,blogposting_items_33270,faq_question_33270,feed_element_33270,howto_step_33270,howto_supply_33270,howto_tool_33270,image_object_exif_data_33270,inline_featured_image,mc_cause_33270,mc_risk_factor_33270,mc_symptom_33270,music_album_track_33270,music_playlist_track_33270,newsarticle_items_33270,performer_33270,ph_ups_invoice_desc,product_reviews_33270,saswp_enable_disable_schema,saswp_modify_this_schema_33270,saswp_product_schema_availability_33270,saswp_product_schema_brand_name_33270,saswp_product_schema_condition_33270,saswp_product_schema_currency_33270,saswp_product_schema_description_33270,saswp_product_schema_enable_rating_33270,saswp_product_schema_image_33270,saswp_product_schema_image_33270_detail,saswp_product_schema_mpn_33270,saswp_product_schema_name_33270,saswp_product_schema_price_33270,saswp_product_schema_priceValidUntil_33270,saswp_product_schema_rating_33270,saswp_product_schema_review_count_33270,saswp_product_schema_sku_33270,saswp_product_schema_url_33270,saswp_schema_type_product_pros_enable_cons,tech_article_items_33270,trip_itinerary_33270,tvseries_actor_33270,tvseries_season_33270,Status,Format,Template,"Parent id",Parent,Password,Order,"Ping Status","Post Modified Date"
14952,"Winter Frost Quart",,,"2019-09-03 16:35:18",product,winter-frost-quart,https://hmoonhydro.com/product/winter-frost-quart/,"New Millenium",,"Nutrients &amp; Supplements > New Millenium",,simple,hidden,No,Domestic,No,,,instock,no,no,44.3,,"Thanks you for your order!",5,6,6,6,hmh01475,,,44.3,no,no,,,,,,,0,0,,,no,taxable,,3,,,0,0,,,0,,,0,,,default,,,,default,,,0,,,default,,,default,1,0,0,0,0,0,0,0,,,large,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",default,,,,,,,,,,,,,,,,,,1,nuwud,nuwud@nuwudmultimedia.com,Patrick,Wood,,,,,,,,,,0,,,no,,,,,"{""h-moon-hydro.myshopify.com"":{""_w2s_shopify_product_id"":""8043137073226"",""_w2s_shopify_variant_id"":""42665879797834"",""status"":""imported""}}",0,,no,,import-placeholder-for-1475,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,InStock,"Harvest Moon Hydroponics",NewCondition,USD,,0,,"{""height"":"""",""width"":"""",""thumbnail"":""""}",14952,"Winter Frost Quart",41,2019-09-06T14:34:39-04:00,5,1,hmh01475,https://hmoonhydro.com/product/winter-frost-quart/,,,,,,publish,,,0,,,0,closed,"2024-09-16 01:34:10"
14954,"Winter Frost Gallon",,,"2019-09-03 16:35:22",product,winter-frost-gallon,https://hmoonhydro.com/product/winter-frost-gallon/,"New Millenium",,"Nutrients &amp; Supplements > New Millenium",,simple,hidden,No,Domestic,No,,,instock,no,no,130,,"Thanks you for your order!",10,12,12,12,hmh01476,,,130,no,no,,,,,,,0,0,,,no,taxable,,3,,,0,0,,,0,,,0,,,default,,,,default,,,0,,,default,,,default,1,0,0,0,0,0,0,0,,,large,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",default,,,,,,,,,,,,,,,,,,1,nuwud,nuwud@nuwudmultimedia.com,Patrick,Wood,,,,,,,,,,0,,,no,,,,,"{""h-moon-hydro.myshopify.com"":{""_w2s_shopify_product_id"":""8043136483402"",""_w2s_shopify_variant_id"":""42665879076938"",""status"":""imported""}}",0,,no,,import-placeholder-for-1476,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,InStock,"Harvest Moon Hydroponics",NewCondition,USD,,0,,"{""height"":"""",""width"":"""",""thumbnail"":""""}",14954,"Winter Frost Gallon",121,2019-09-06T14:34:39-04:00,5,1,hmh01476,https://hmoonhydro.com/product/winter-frost-gallon/,,,,,,publish,,,0,,,0,closed,"2024-09-16 01:34:14"
14955,"Winter Frost 2.5 Gallon",,,"2019-09-03 16:35:24",product,winter-frost-2-5-gallon,https://hmoonhydro.com/product/winter-frost-2-5-gallon/,"New Millenium",,"Nutrients &amp; Supplements > New Millenium",,simple,hidden,No,Domestic,No,,,instock,no,no,265,,"Thanks you for your order!",30,18,18,18,hmh01477,,,265,no,no,,,,,,,0,0,,,no,taxable,,1,,,0,0,,,0,,,0,,,default,,,,default,,,0,,,default,,,default,1,0,0,0,0,0,0,0,,,large,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",default,,,,,,,,,,,,,,,,,,1,nuwud,nuwud@nuwudmultimedia.com,Patrick,Wood,,,,,,,,,,0,,,no,,,,,"{""h-moon-hydro.myshopify.com"":{""_w2s_shopify_product_id"":""8043135238218"",""_w2s_shopify_variant_id"":""42665877340234"",""status"":""imported""}}",0,,no,,import-placeholder-for-1477,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,InStock,"Harvest Moon Hydroponics",NewCondition,USD,,0,,"{""height"":"""",""width"":"""",""thumbnail"":""""}",14955,"Winter Frost 2.5 Gallon",248,2019-09-06T14:34:39-04:00,5,1,hmh01477,https://hmoonhydro.com/product/winter-frost-2-5-gallon/,,,,,,publish,,,0,,,0,closed,"2024-09-16 01:34:17"
14956,"2' Nanotech Reflector for Sunblaster T5",,,"2019-09-03 16:35:27",product,2-nanotech-reflector-for-sunblaster-t5,https://hmoonhydro.com/product/2-nanotech-reflector-for-sunblaster-t5/,Sunblaster,,"Grow Lights Ballast > Fluorescent Fixtures",,simple,hidden,No,Domestic,No,,,instock,no,no,14.95,,"Thanks you for your order!",1,24,4,4,hmh01478,,,14.95,no,no,,,,,,,0,0,,,no,taxable,,0,,,0,0,,,0,"{""focus"":{""keyphrase"":"""",""score"":0,""analysis"":{""keyphraseInTitle"":{""score"":0,""maxScore"":9,""error"":1}}},""additional"":[]}","{""analysis"":{""basic"":{""lengthContent"":{""error"":1,""score"":1,""maxScore"":5}},""title"":{""titleLength"":{""score"":6,""maxScore"":9,""error"":1},""errors"":1},""readability"":{""contentHasAssets"":{""error"":1,""score"":1,""maxScore"":5}}}}",67,,,default,,,,default,,,0,,,default,,,default,1,0,0,0,0,0,0,0,'-1,'-1,large,,,default,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":""ItemPage"",""isEnabled"":true},""graphs"":[]}",default,,,,,,,,,,,,,,,,,,1,nuwud,nuwud@nuwudmultimedia.com,Patrick,Wood,,,,,,,,,0,0,,,no,,no,bottom,,"{""h-moon-hydro.myshopify.com"":{""_w2s_shopify_product_id"":""8043092246602"",""_w2s_shopify_variant_id"":""42665817440330"",""status"":""imported""}}",0,yes,no,,import-placeholder-for-1478,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publish,,,0,,,0,closed,"2024-09-16 01:34:19"
14959,"4' Nanotech Reflector for Sunblaster T5",,,"2019-09-03 16:35:32",product,4-nanotech-reflector-for-sunblaster-t5,https://hmoonhydro.com/product/4-nanotech-reflector-for-sunblaster-t5/,Sunblaster,,"Grow Lights Ballast > Fluorescent Fixtures",,simple,hidden,No,Domestic,No,,,instock,no,no,19.95,,"Thanks you for your order!",2,48,4,4,hmh01480,,,19.95,no,no,,,,,,,0,0,,,no,taxable,,0,,,0,0,,,0,,,0,,,default,,,,default,,,0,,,default,,,default,1,0,0,0,0,0,0,0,,,large,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",default,,,,,,,,,,,,,,,,,,1,nuwud,nuwud@nuwudmultimedia.com,Patrick,Wood,,,,,,,,,,0,,,,,,,,"{""h-moon-hydro.myshopify.com"":{""_w2s_shopify_product_id"":""8043094999114"",""_w2s_shopify_variant_id"":""42665827467338"",""status"":""imported""}}",,,,,import-placeholder-for-1480,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publish,,,0,,,0,closed,"2024-09-16 01:34:25"
14960,"2' Sunblaster T5 Combo 6400k (2232 Lumens)",,,"2019-09-03 16:35:37",product,2-sunblaster-t5-combo-6400k-2232-lumens,https://hmoonhydro.com/product/2-sunblaster-t5-combo-6400k-2232-lumens/,Sunblaster,,"Grow Lights Ballast > Fluorescent Fixtures",,simple,hidden,No,Domestic,No,,,instock,no,no,40.5,,"Thanks you for your order!",2,24,4,4,hmh01481,,,40.5,no,no,,,,,,,0,0,,,no,taxable,,0,,,0,0,,,0,,,0,,,default,,,,default,,,0,,,default,,,default,1,0,0,0,0,0,0,0,,,large,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",default,,,,,,,,,,,,,,,,,,1,nuwud,nuwud@nuwudmultimedia.com,Patrick,Wood,,,,,,,,,,0,,,,,,,,"{""h-moon-hydro.myshopify.com"":{""_w2s_shopify_product_id"":""8043092148298"",""_w2s_shopify_variant_id"":""42665817505866"",""status"":""imported""}}",,,,,import-placeholder-for-1481,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publish,,,0,,,0,closed,"2024-09-16 01:34:28"
14961,"Sunblaster T5 Strip Connector",,,"2019-09-03 16:35:39",product,sunblaster-t5-strip-connector,https://hmoonhydro.com/product/sunblaster-t5-strip-connector/,Sunblaster,,"Grow Lights Ballast > Fluorescent Fixtures",,simple,hidden,No,Domestic,No,,,instock,no,no,9.95,,"Thanks you for your order!",1,2,6,6,hmh01482,,,9.95,no,no,,,,,,,0,0,,,no,taxable,,0,,,0,0,,,0,,,0,,,default,,,,default,,,0,,,default,,,default,1,0,0,0,0,0,0,0,,,large,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",default,,,,,,,,,,,,,,,,,,1,nuwud,nuwud@nuwudmultimedia.com,Patrick,Wood,,,,,,,,,,0,,,,,,,,"{""h-moon-hydro.myshopify.com"":{""_w2s_shopify_product_id"":""8043131371594"",""_w2s_shopify_variant_id"":""42665872982090"",""status"":""imported""}}",,,,,import-placeholder-for-1482,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publish,,,0,,,0,closed,"2024-09-16 01:34:31"
14965,"Holland Secret Starter Pack",,,"2019-09-03 20:35:50",product,holland-secret-starter-pack-2,https://hmoonhydro.com/product/holland-secret-starter-pack-2/,"Future Harvest Development",,"Nutrients &amp; Supplements > Future Harvest Development",,simple,hidden,No,Domestic,No,,,instock,no,no,49.95,,"Thanks you for your order!",8,18,4,12,hmh01486,,,49.95,no,no,,,,,,,0,0,,,no,taxable,,3,,,0,0,,,0,,,0,,,default,,,,default,,,0,,,default,,,default,1,0,0,0,0,0,0,0,,,large,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",default,,,,,,,,,,,,,,,,,,1,nuwud,nuwud@nuwudmultimedia.com,Patrick,Wood,,,,,,,,,,0,,,,,,,,"{""h-moon-hydro.myshopify.com"":{""_w2s_shopify_product_id"":""8043114299466"",""_w2s_shopify_variant_id"":""42665855090762"",""status"":""imported""}}",,,,,import-placeholder-for-1486,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publish,,,0,,,0,closed,"2024-09-16 01:34:40"
14967,"LEC 315 Ceramic Digital System","Sun System® LEC 315 utilizes cutting edge Light Emitting Ceramic™ technology. Highly efficient agriculturally engineered CDM-T Elite 315/930/U/E Agro Lamp (lamp included).
<ul>
 	<li>Greatly improved full color light spectrum out of next generation ceramic lamps. Higher amounts of beneficial UV and far red spectrums increase the lamps growth power to the plants. Very high 1.95 PPF per second light source.3100K color temperature, high 92 CRI, 33,000 initial lumens (105Lm/W). Long life 20,000 hour lamp. High 90% lumen maintenance @ 8000 hr./High 85% PPF maintenance @ 20,000 hr

Unique open rated lamp construction reduces radiant heat from the arc tube and is suitable for open fixture use. 50/60 Hz low frequency, square wave, highly efficient electronic ballast rated for 50,000 hour ballast life. 315w LEC driver incorporates built in thermal protection.</li>
 	<li>One year warranty on the lamp</li>
 	<li>runs on 240v cord (included)</li>
 	<li>Covers areas 5'x5'- 6'x6' square</li>
</ul>",,"2019-09-03 20:35:53",product,lec-315-ceramic-digital-system,https://hmoonhydro.com/product/lec-315-ceramic-digital-system/,"Sun System",,"Grow Lights Ballast > 315 CMH Electronic Ballast","LEC -240V",grouped,visible,No,Domestic,No,,,instock,no,no,,,"Thanks you for your order!",25,18,18,18,hmh01487,,,529||529,yes,no,,,,,,,0,0,,,no,taxable,,0,,,0,0,,,0,"{""focus"":{""keyphrase"":"""",""score"":0,""analysis"":{""keyphraseInTitle"":{""score"":0,""maxScore"":9,""error"":1}}},""additional"":[]}","{""analysis"":{""basic"":{""metadescriptionLength"":{""score"":6,""maxScore"":9,""error"":1},""lengthContent"":{""score"":-10,""maxScore"":9,""error"":1},""isInternalLink"":{""score"":3,""maxScore"":9,""error"":1},""isExternalLink"":{""score"":3,""maxScore"":9,""error"":1},""errors"":4},""title"":{""titleLength"":{""score"":6,""maxScore"":9,""error"":1},""errors"":1},""readability"":{""contentHasAssets"":{""error"":1,""score"":1,""maxScore"":5},""paragraphLength"":{""score"":5,""maxScore"":5,""error"":0},""sentenceLength"":{""score"":9,""maxScore"":9,""error"":0},""passiveVoice"":{""score"":9,""maxScore"":9,""error"":0},""transitionWords"":{""score"":3,""maxScore"":9,""error"":1},""consecutiveSentences"":{""score"":9,""maxScore"":9,""error"":0},""subheadingsDistribution"":{""score"":9,""maxScore"":9,""error"":0},""calculateFleschReading"":{""score"":9,""maxScore"":9,""error"":0},""errors"":2}}}",65,,,default,,,,default,,,0,,,default,,,default,1,0,0,0,0,0,0,0,'-1,'-1,large,,,default,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":""ItemPage"",""isEnabled"":true},""graphs"":[]}",default,,https://hmoonhydro.com/wp-content/uploads/2019/08/14953.png,14953.png,/home/wp_9dm4yz/hmoonhydro.com/wp-content/uploads/2019/08/14953.png,106,14953,,,,,,,,,,,,1,nuwud,nuwud@nuwudmultimedia.com,Patrick,Wood,,,,,,,,,0,0,,,no,,no,bottom,,,0,,,,import-placeholder-for-1487,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publish,,,0,,,0,closed,"2025-03-10 12:19:05"
14970,"Drying Rack 4 Tier","<p> A grower can take their entire harvest, and now dry it in an area that is 72.5 inches in circumference and a total height of 48 inches</p>  <ul>  <li>The Rack has four separate compartments each 13.5 inches in height, and can hold a minimum of 2-3 lbs of wet material per level</li>  <li>A 5 gallon bucket fits easily into the zippered opening, making product transfer a breeze</li>  <li>When you are finished drying your crop... the drying rack collapses to 1.5 inches and can be stored anywhere</li>  <li>Comes with a great storage bag!</li>  <li>Many growers are reporting great results by running their drying racks horizontally, making it easier to dry slowly and evenly, minimizing damage to product by simply spinning the rack</li>  <li>White in color</li>  </ul>",,"2019-09-03 20:35:59",product,drying-rack-4-tier,https://hmoonhydro.com/product/drying-rack-4-tier/,UNO,,"Drying &amp; Extraction",,grouped,visible,No,Domestic,No,"Drying Rack &#8211; 4 Tier",,instock,no,no,,,"Thanks you for your order!",0,12,12,12,hmh01489,,,29.95||29.95,yes,no,,,,,,,0,0,,,no,taxable,,0,,,0,0,,,0,,,0,,,default,,,,default,,,0,,,default,,,default,1,0,0,0,0,0,0,0,,,large,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",default,,https://hmoonhydro.com/wp-content/uploads/2019/08/white-silver-drying-rack.jpg,white-silver-drying-rack.jpg,/home/wp_9dm4yz/hmoonhydro.com/wp-content/uploads/2019/08/white-silver-drying-rack.jpg,37,"white silver drying rack",,,,,,,,,,,,1,nuwud,nuwud@nuwudmultimedia.com,Patrick,Wood,,,,,,,,,,0,,,,,,,,,,,,,import-placeholder-for-1489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publish,,,0,,,0,closed,"2024-09-16 01:34:49"
14971,"Drying Rack - 4 Tier",,,"2019-09-03 16:36:02",product,drying-rack-4-tier-2,https://hmoonhydro.com/product/drying-rack-4-tier-2/,UNO,,"Drying &amp; Extraction",,simple,hidden,No,Domestic,No,,,instock,no,no,29.95,,"Thanks you for your order!",2,30,4,4,hmh01490,,,29.95,no,no,,,,,,,0,0,,,no,taxable,,0,,,0,0,,,0,,,0,,,default,,,,default,,,0,,,default,,,default,1,0,0,0,0,0,0,0,,,large,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",default,,,,,,,,,,,,,,,,,,1,nuwud,nuwud@nuwudmultimedia.com,Patrick,Wood,,,,,,,,,,0,,,,,,,,"{""h-moon-hydro.myshopify.com"":{""_w2s_shopify_product_id"":""8043108302922"",""_w2s_shopify_variant_id"":""42665849094218"",""status"":""imported""}}",,,,,import-placeholder-for-1490,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publish,,,0,,,0,closed,"2024-09-16 01:34:50"
14976,"Ona Pro Gel Pail (1 Gal)",,,"2019-09-03 20:36:14",product,ona-pro-gel-pail-1-gal,https://hmoonhydro.com/product/ona-pro-gel-pail-1-gal/,ONA,,"Odor Control",,simple,hidden,No,Domestic,No,,,outofstock,no,no,39.95,,"Thanks you for your order!",12,10,8,8,hmh01493,,,39.95,no,no,,,,,,,0,0,,,no,taxable,,0,,,0,0,,,0,,,0,,,default,,,,default,,,0,,,default,,,default,1,0,0,0,0,0,0,0,,,large,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",default,,,,,,,,,,,,,,,,,,1,nuwud,nuwud@nuwudmultimedia.com,Patrick,Wood,,,,,,,,,,0,,,,,,,,"{""h-moon-hydro.myshopify.com"":{""_w2s_shopify_product_id"":""8043123277898"",""_w2s_shopify_variant_id"":""42665864364106"",""status"":""imported""}}",,,,,import-placeholder-for-1493,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publish,,,0,,,0,closed,"2024-09-16 01:34:56"
14977,"ONA Gel Fresh Linen Pail (1Gal)",,,"2019-09-03 20:36:18",product,ona-gel-fresh-linen-pail-1gal,https://hmoonhydro.com/product/ona-gel-fresh-linen-pail-1gal/,ONA,,"Odor Control",,simple,hidden,No,Domestic,No,,,outofstock,no,no,39.95,,"Thanks you for your order!",12,10,8,8,hmh01494,,,39.95,no,no,,,,,,,0,0,,,no,taxable,,0,,,0,0,,,0,,,0,,,default,,,,default,,,0,,,default,,,default,1,0,0,0,0,0,0,0,,,large,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",default,,,,,,,,,,,,,,,,,,1,nuwud,nuwud@nuwudmultimedia.com,Patrick,Wood,,,,,,,,,,0,,,,,,,,"{""h-moon-hydro.myshopify.com"":{""_w2s_shopify_product_id"":""8043123114058"",""_w2s_shopify_variant_id"":""42665864167498"",""status"":""imported""}}",,,,,import-placeholder-for-1494,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publish,,,0,,,0,closed,"2024-09-16 01:34:59"
15001,"NanoLux Cube 600 Watt Dimmable",,,"2019-09-03 20:37:20",product,nanolux-cube-600-watt-dimmable,https://hmoonhydro.com/product/nanolux-cube-600-watt-dimmable/,UNO,,"Grow Lights Ballast > Electronic Ballast",,simple,hidden,No,Domestic,No,,,instock,no,no,188,50,"Thanks you for your order!",4,8,8,8,hmh01511,,,50,no,no,,,,,,,0,0,,,no,taxable,,1,,,0,0,,,1,"{""focus"":{""keyphrase"":"""",""score"":0,""analysis"":{""keyphraseInTitle"":{""score"":0,""maxScore"":9,""error"":1}}},""additional"":[]}","{""analysis"":{""basic"":{""lengthContent"":{""error"":1,""score"":1,""maxScore"":5}},""title"":{""titleLength"":{""score"":6,""maxScore"":9,""error"":1},""errors"":1},""readability"":{""contentHasAssets"":{""error"":1,""score"":1,""maxScore"":5}}}}",67,,,default,,,,default,,,0,,,default,,,default,1,0,0,0,0,0,0,0,'-1,'-1,large,,,default,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":""ItemPage"",""isEnabled"":true},""graphs"":[]}",default,,https://hmoonhydro.com/wp-content/uploads/2019/08/cube-and-certification.jpg,cube-and-certification.jpg,/home/wp_9dm4yz/hmoonhydro.com/wp-content/uploads/2019/08/cube-and-certification.jpg,289,"cube and certification",,,,,,,,,,,,1,nuwud,nuwud@nuwudmultimedia.com,Patrick,Wood,,,,,,,,,0,0,,,no,,no,bottom,,"{""h-moon-hydro.myshopify.com"":{""_w2s_shopify_product_id"":""8043122524234"",""_w2s_shopify_variant_id"":""42665863577674"",""status"":""imported""}}",0,,no,,import-placeholder-for-1511,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,InStock,"Harvest Moon Hydroponics",NewCondition,USD,,,,"{""height"":"""",""width"":"""",""thumbnail"":""""}",15001,"NanoLux Cube 600 Watt Dimmable",109,2019-09-06T14:33:14-04:00,5,1,hmh01511,https://hmoonhydro.com/product/nanolux-cube-600-watt-dimmable/,,,,,,publish,,,0,,,0,closed,"2025-03-08 18:47:10"
